# SO2 Absorption Cross section
# Source: Rufus et al. 2009 (JGR)
# Temp: 298K
# Wavelength (nm), Cross-section
3.116280753573652191e+02 1.142499999999999891e-19
3.116275897978349576e+02 1.270140000000000055e-19
3.116271042398179247e+02 1.571200000000000015e-19
3.116266283944293036e+02 1.336519999999999938e-19
3.116261428394082031e+02 1.260569999999999968e-19
3.116256669969556015e+02 1.377249999999999980e-19
3.116251814449304902e+02 1.117719999999999993e-19
3.116247056054139080e+02 1.077160000000000014e-19
3.116242200563847291e+02 1.370219999999999949e-19
3.116237345088686652e+02 1.443079999999999941e-19
3.116232586737708630e+02 1.230169999999999970e-19
3.116227731292506746e+02 9.926270000000000540e-20
3.116222972970888350e+02 1.154329999999999985e-19
3.116218117555645222e+02 1.549179999999999901e-19
3.116213262155532675e+02 1.631170000000000042e-19
3.116208503878100942e+02 1.522890000000000020e-19
3.116203648507946582e+02 1.562510000000000045e-19
3.116198890259874474e+02 1.513599999999999981e-19
3.116194034919677733e+02 1.483059999999999959e-19
3.116189179594611005e+02 1.515410000000000118e-19
3.116184421390724992e+02 1.186010000000000064e-19
3.116179566095615883e+02 1.116789999999999972e-19
3.116174807921088359e+02 1.325380000000000030e-19
3.116169952655936299e+02 1.020680000000000050e-19
3.116165097405914253e+02 1.109509999999999932e-19
3.116160339275571687e+02 1.404910000000000061e-19
3.116155484055506690e+02 1.045480000000000055e-19
3.116150725954521477e+02 1.178989999999999966e-19
3.116145870764412393e+02 1.469239999999999972e-19
3.116141112692784532e+02 1.250250000000000098e-19
3.116136257532632499e+02 1.300460000000000108e-19
3.116131402387609342e+02 1.400460000000000058e-19
3.116126644360165301e+02 1.265699999999999985e-19
3.116121789245097489e+02 1.168269999999999890e-19
3.116117031247010232e+02 1.182210000000000035e-19
3.116112176161898333e+02 1.119680000000000087e-19
3.116107321091915878e+02 1.022489999999999947e-19
3.116102563138010169e+02 1.180770000000000064e-19
3.116097708097983059e+02 1.230440000000000085e-19
3.116092950173433564e+02 1.179980000000000066e-19
3.116088095163361231e+02 1.175759999999999965e-19
3.116083240168417205e+02 1.097009999999999999e-19
3.116078482288049258e+02 1.098610000000000100e-19
3.116073627323060009e+02 9.389969999999999925e-20
3.116068869472047709e+02 8.497670000000000252e-20
3.116064014537012099e+02 1.043269999999999953e-19
3.116059159617104797e+02 1.006650000000000027e-19
3.116054401810272907e+02 1.071299999999999959e-19
3.116049546920319813e+02 1.258400000000000079e-19
3.116044789142842433e+02 1.081120000000000054e-19
3.116039934282842410e+02 1.207190000000000036e-19
3.116035176534719540e+02 1.659819999999999982e-19
3.116030321704672588e+02 1.577489999999999955e-19
3.116025466889753943e+02 1.290600000000000041e-19
3.116020709185810347e+02 1.093169999999999996e-19
3.116015854400843637e+02 9.793670000000000424e-20
3.116011096726253413e+02 1.312789999999999978e-19
3.116006241971239774e+02 1.619760000000000019e-19
3.116001387231353874e+02 1.516640000000000053e-19
3.115996629600941787e+02 1.441829999999999900e-19
3.115991774891007253e+02 1.271220000000000033e-19
3.115987017289947971e+02 1.207730000000000025e-19
3.115982162609965940e+02 1.252870000000000098e-19
3.115977307945110510e+02 1.090159999999999964e-19
3.115972550388228228e+02 1.115889999999999990e-19
3.115967695753324733e+02 1.209969999999999926e-19
3.115962938225794687e+02 1.132670000000000104e-19
3.115958083620841990e+02 1.253880000000000064e-19
3.115953229031015894e+02 1.434740000000000030e-19
3.115948471547662280e+02 1.236169999999999929e-19
3.115943616987786982e+02 9.920069999999999998e-20
3.115938859533784466e+02 1.059890000000000057e-19
3.115934005003859966e+02 1.081489999999999979e-19
3.115929150489060930e+02 9.033469999999999405e-20
3.115924393079233710e+02 9.087570000000000046e-20
3.115919538594385472e+02 1.081320000000000036e-19
3.115914781213909350e+02 1.122630000000000040e-19
3.115909926759010773e+02 9.866469999999999614e-20
3.115905169407884614e+02 8.229869999999999402e-20
3.115900314982935129e+02 8.002269999999999743e-20
3.115895460573111677e+02 1.016410000000000043e-19
3.115890703266160244e+02 1.246450000000000068e-19
3.115885848886285316e+02 1.304639999999999997e-19
3.115881091608683278e+02 1.359860000000000106e-19
3.115876237258757442e+02 1.268799999999999895e-19
3.115871382923957640e+02 1.140610000000000050e-19
3.115866625690527485e+02 1.192269999999999964e-19
3.115861771385675638e+02 1.265250000000000114e-19
3.115857014181595446e+02 1.321820000000000076e-19
3.115852159906692123e+02 1.262850000000000083e-19
3.115847305646913696e+02 1.266040000000000112e-19
3.115842548487004251e+02 1.373199999999999942e-19
3.115837694257173780e+02 1.171459999999999918e-19
3.115832937126613729e+02 1.117589999999999902e-19
3.115828082926730076e+02 1.322129999999999922e-19
3.115823228741971320e+02 1.151300000000000087e-19
3.115818471655581448e+02 1.051460000000000027e-19
3.115813617500769510e+02 1.388769999999999987e-19
3.115808860443728463e+02 1.519220000000000081e-19
3.115804006318863344e+02 1.256849999999999883e-19
3.115799249291168849e+02 1.237639999999999939e-19
3.115794395196249980e+02 1.415720000000000015e-19
3.115789541116456007e+02 1.357140000000000054e-19
3.115784784132931122e+02 1.183570000000000060e-19
3.115779930083082263e+02 1.081790000000000013e-19
3.115775174099709943e+02 1.394809999999999918e-19
3.115770320079803923e+02 1.904900000000000116e-19
3.115765466075022232e+02 1.666240000000000012e-19
3.115760709165009530e+02 1.504949999999999983e-19
3.115755855190172952e+02 1.620620000000000029e-19
3.115751098309506233e+02 1.276229999999999891e-19
3.115746244364614768e+02 1.213970000000000059e-19
3.115741390434847062e+02 1.332249999999999931e-19
3.115736633598347680e+02 1.145230000000000117e-19
3.115731779698523951e+02 1.339169999999999978e-19
3.115727022891369984e+02 1.656180000000000082e-19
3.115722169021491368e+02 1.506599999999999989e-19
3.115717315166735943e+02 1.271449999999999935e-19
3.115712558403747607e+02 1.209829999999999902e-19
3.115707704578935591e+02 1.337760000000000047e-19
3.115702947845292670e+02 1.216679999999999937e-19
3.115698094050424629e+02 1.064499999999999950e-19
3.115693337346126555e+02 1.204180000000000003e-19
3.115688483581201353e+02 1.174950000000000102e-19
3.115683629831399344e+02 1.234220000000000009e-19
3.115678873171265764e+02 1.274510000000000113e-19
3.115674019451406593e+02 9.816069999999999434e-20
3.115669262820616723e+02 1.064819999999999970e-19
3.115664409130700392e+02 1.231069999999999952e-19
3.115659555455906116e+02 1.128080000000000077e-19
3.115654798869280171e+02 1.546629999999999912e-19
3.115649945224428166e+02 1.942899999999999933e-19
3.115645188667144794e+02 1.395559999999999943e-19
3.115640335052235059e+02 1.148610000000000075e-19
3.115635481452447948e+02 1.222290000000000104e-19
3.115630724939327365e+02 1.192080000000000035e-19
3.115625871369480819e+02 1.224279999999999996e-19
3.115621114885702809e+02 1.110780000000000080e-19
3.115616261345797966e+02 1.023250000000000025e-19
3.115611407821015177e+02 1.063180000000000017e-19
3.115606651381398819e+02 9.781769999999999595e-20
3.115601797886556028e+02 1.166770000000000080e-19
3.115597041476281674e+02 1.144399999999999906e-19
3.115592188011380017e+02 9.880069999999999873e-20
3.115587431630447668e+02 1.876959999999999987e-19
3.115582578195485439e+02 2.319120000000000106e-19
3.115577724775645834e+02 1.289329999999999893e-19
3.115572968438872863e+02 1.109670000000000063e-19
3.115568115048972686e+02 1.346099999999999957e-19
3.115563358741541151e+02 1.124880000000000115e-19
3.115558505381579835e+02 1.040440000000000037e-19
3.115553652036740004e+02 1.216959999999999984e-19
3.115548895773467848e+02 1.195520000000000072e-19
3.115544042458566878e+02 1.064529999999999989e-19
3.115539286224634452e+02 1.226000000000000015e-19
3.115534432939672911e+02 1.698680000000000049e-19
3.115529579669831719e+02 1.923390000000000075e-19
3.115524823480056966e+02 1.477069999999999934e-19
3.115519970240154635e+02 1.171830000000000085e-19
3.115515214079719613e+02 1.323959999999999925e-19
3.115510360869755004e+02 1.627970000000000080e-19
3.115505507674910746e+02 1.624420000000000058e-19
3.115500751558633397e+02 1.267139999999999955e-19
3.115495898393726293e+02 1.255259999999999956e-19
3.115491142306787538e+02 1.605370000000000004e-19
3.115486289171818726e+02 1.476800000000000059e-19
3.115481533114218564e+02 1.144270000000000056e-19
3.115476680009186907e+02 1.131630000000000098e-19
3.115471826919274463e+02 1.188789999999999954e-19
3.115467070905830269e+02 1.111269999999999923e-19
3.115462217845854980e+02 1.116210000000000010e-19
3.115457461861748243e+02 1.309050000000000028e-19
3.115452608831709540e+02 1.332300000000000077e-19
3.115447755816790050e+02 1.216550000000000086e-19
3.115442999876838144e+02 1.241710000000000084e-19
3.115438146891855240e+02 1.239740000000000057e-19
3.115433390981239654e+02 1.238770000000000063e-19
3.115428538026192768e+02 1.424989999999999948e-19
3.115423685086264527e+02 1.628980000000000046e-19
3.115418929219803204e+02 1.566680000000000000e-19
3.115414076309810412e+02 1.290410000000000112e-19
3.115409320472685408e+02 1.090720000000000060e-19
3.115404467592628066e+02 1.205420000000000112e-19
3.115399614727688800e+02 1.203109999999999958e-19
3.115394858934716922e+02 9.505270000000000527e-20
3.115390006099712537e+02 1.026179999999999992e-19
3.115385250336075842e+02 1.198229999999999950e-19
3.115380397531006338e+02 1.171730000000000033e-19
3.115375641796705963e+02 1.212229999999999933e-19
3.115370789021570204e+02 1.233170000000000070e-19
3.115365936261552520e+02 1.326539999999999953e-19
3.115361180571402997e+02 1.402690000000000026e-19
3.115356327841319626e+02 1.329659999999999970e-19
3.115351572180504718e+02 1.591029999999999894e-19
3.115346719480354523e+02 1.933410000000000032e-19
3.115341866795321835e+02 1.736819999999999890e-19
3.115337111178657779e+02 1.526730000000000022e-19
3.115332258523558266e+02 1.543829999999999916e-19
3.115327502936228257e+02 1.459559999999999901e-19
3.115322650311061352e+02 1.423919999999999902e-19
3.115317797701012523e+02 1.539610000000000055e-19
3.115313042157831660e+02 1.565639999999999995e-19
3.115308189577714870e+02 1.612659999999999976e-19
3.115303434063866916e+02 1.702450000000000039e-19
3.115298581513682734e+02 1.666560000000000032e-19
3.115293728978614922e+02 1.673520000000000051e-19
3.115288973508915547e+02 1.837599999999999904e-19
3.115284121003779774e+02 1.890789999999999907e-19
3.115279365563413307e+02 1.561989999999999922e-19
3.115274513088209005e+02 1.323080000000000050e-19
3.115269757677174880e+02 1.446449999999999967e-19
3.115264905231902048e+02 1.353900000000000120e-19
3.115260052801745019e+02 1.191500000000000073e-19
3.115255297434857766e+02 1.249570000000000085e-19
3.115250445034631639e+02 1.242250000000000073e-19
3.115245689697076727e+02 1.425950000000000008e-19
3.115240837326780934e+02 1.706049999999999966e-19
3.115235984971601511e+02 1.531900000000000011e-19
3.115231229678192335e+02 1.387970000000000057e-19
3.115226377352943246e+02 1.339090000000000033e-19
3.115221622088864706e+02 1.126650000000000039e-19
3.115216769793544813e+02 1.134190000000000020e-19
3.115211917513341291e+02 1.453720000000000073e-19
3.115207162293407919e+02 1.713229999999999954e-19
3.115202310043133593e+02 1.541510000000000070e-19
3.115197554852530288e+02 1.247609999999999991e-19
3.115192702632185160e+02 1.050110000000000055e-19
3.115187850426955265e+02 9.124269999999999435e-20
3.115183095280495991e+02 1.291439999999999944e-19
3.115178243105195293e+02 1.854209999999999954e-19
3.115173487988064949e+02 1.686160000000000009e-19
3.115168635842692311e+02 1.690680000000000024e-19
3.115163880754892034e+02 1.851400000000000025e-19
3.115159028639448024e+02 1.702080000000000114e-19
3.115154176539118680e+02 1.759209999999999930e-19
3.115149421495460160e+02 1.853389999999999917e-19
3.115144569425058876e+02 1.817520000000000017e-19
3.115139815381139101e+02 1.662360000000000037e-19
3.115134963340661898e+02 1.516549999999999935e-19
3.115130111315299359e+02 1.720610000000000045e-19
3.115125356345108116e+02 1.803719999999999896e-19
3.115120504349672501e+02 1.682359999999999979e-19
3.115115749408810188e+02 1.696200000000000073e-19
3.115110897443300928e+02 1.757750000000000094e-19
3.115106045492906333e+02 1.959939999999999988e-19
3.115101290596183503e+02 2.189739999999999817e-19
3.115096438675715831e+02 2.379780000000000078e-19
3.115091683808320795e+02 2.309500000000000114e-19
3.115086831917778341e+02 1.646259999999999936e-19
3.115081980042349983e+02 1.340569999999999976e-19
3.115077225219093862e+02 1.668909999999999918e-19
3.115072373373591290e+02 1.736709999999999905e-19
3.115067618579662394e+02 1.453430000000000092e-19
3.115062766764085040e+02 1.509310000000000108e-19
3.115058011999482233e+02 1.565120000000000112e-19
3.115053160213830097e+02 1.408939999999999993e-19
3.115048308443291489e+02 1.622810000000000024e-19
3.115043553722827028e+02 1.995530000000000081e-19
3.115038701982212501e+02 1.596119999999999938e-19
3.115033947291073559e+02 1.438540000000000060e-19
3.115029095580384251e+02 2.143360000000000116e-19
3.115024243884807333e+02 1.943299999999999898e-19
3.115019489237805033e+02 1.367449999999999992e-19
3.115014637572152196e+02 1.773580000000000080e-19
3.115009882954475415e+02 1.495460000000000082e-19
3.115005031318746660e+02 1.071340000000000052e-19
3.115000179698130296e+02 1.659620000000000120e-19
3.114995425124589019e+02 1.929079999999999946e-19
3.114990573533896168e+02 1.742890000000000101e-19
3.114985818989679274e+02 1.690339999999999897e-19
3.114980967428909366e+02 1.569879999999999962e-19
3.114976115883251850e+02 1.678430000000000099e-19
3.114971361383169324e+02 1.527199999999999999e-19
3.114966509867434752e+02 1.453980000000000014e-19
3.114961755396676040e+02 1.922939999999999963e-19
3.114956903910863844e+02 1.907810000000000097e-19
3.114952149469428946e+02 1.623859999999999963e-19
3.114947298013537988e+02 1.532909999999999977e-19
3.114942446572759422e+02 1.291070000000000018e-19
3.114937692175458324e+02 1.448139999999999946e-19
3.114932840764600428e+02 1.664150000000000068e-19
3.114928086396622007e+02 1.374639999999999913e-19
3.114923235015686487e+02 1.581479999999999914e-19
3.114918383649862221e+02 1.873669999999999907e-19
3.114913629326015325e+02 1.635889999999999919e-19
3.114908777990112299e+02 1.850799999999999957e-19
3.114904023695588080e+02 1.967070000000000071e-19
3.114899172389605724e+02 1.611970000000000030e-19
3.114894321098734054e+02 1.418940000000000084e-19
3.114889566848340792e+02 1.419870000000000105e-19
3.114884715587389792e+02 1.557929999999999950e-19
3.114879961366318071e+02 1.410830000000000075e-19
3.114875110135287173e+02 1.330959999999999917e-19
3.114870258919366393e+02 1.425340000000000007e-19
3.114865504742425060e+02 1.231219999999999909e-19
3.114860653556424381e+02 1.306030000000000062e-19
3.114855899408804021e+02 1.264849999999999908e-19
3.114851048252722308e+02 1.069370000000000025e-19
3.114846294134422351e+02 1.597259999999999995e-19
3.114841443008259603e+02 1.905590000000000062e-19
3.114836591897206972e+02 1.797719999999999938e-19
3.114831837823036267e+02 2.214690000000000019e-19
3.114826986741902601e+02 2.054720000000000043e-19
3.114822232697051163e+02 1.446910000000000011e-19
3.114817381645835326e+02 1.174979999999999900e-19
3.114812530609730175e+02 1.280690000000000068e-19
3.114807776609006282e+02 1.960839999999999970e-19
3.114802925602818391e+02 2.082839999999999927e-19
3.114798171631414334e+02 1.469569999999999925e-19
3.114793320655144271e+02 1.676399999999999993e-19
3.114788469693984325e+02 1.944170000000000081e-19
3.114783715766706109e+02 1.463840000000000082e-19
3.114778864835462855e+02 1.437580000000000000e-19
3.114774110937503906e+02 1.612629999999999937e-19
3.114769260036177911e+02 1.515750000000000004e-19
3.114764409149960898e+02 1.412810000000000034e-19
3.114759655296127221e+02 1.316999999999999906e-19
3.114754804439826898e+02 1.644260000000000110e-19
3.114750050615311352e+02 2.024399999999999990e-19
3.114745199788927152e+02 1.667619999999999904e-19
3.114740445993729168e+02 1.369209999999999983e-19
3.114735595197260523e+02 1.507420000000000026e-19
3.114730744415900858e+02 1.559380000000000095e-19
3.114725990664827577e+02 1.454480000000000031e-19
3.114721139913383468e+02 1.560799999999999959e-19
3.114716386191626611e+02 1.692760000000000035e-19
3.114711535470097488e+02 1.624020000000000093e-19
3.114706684763677345e+02 1.722209999999999906e-19
3.114701931086044056e+02 1.565100000000000006e-19
3.114697080409537762e+02 1.340219999999999916e-19
3.114692326761220897e+02 1.618310000000000116e-19
3.114687476114629590e+02 1.512720000000000106e-19
3.114682625483147262e+02 1.225179999999999978e-19
3.114677871878951692e+02 1.370930000000000002e-19
3.114673021277382645e+02 1.263119999999999957e-19
3.114668267702503499e+02 1.606699999999999990e-19
3.114663417130848302e+02 2.582000000000000012e-19
3.114658566574301517e+02 2.041099999999999919e-19
3.114653813043542527e+02 1.781459999999999947e-19
3.114648962516909023e+02 2.190289999999999979e-19
3.114644209015465321e+02 1.705960000000000088e-19
3.114639358518745098e+02 1.586130000000000020e-19
3.114634605046616116e+02 1.882459999999999929e-19
3.114629754579808036e+02 1.447669999999999969e-19
3.114624904128107801e+02 1.243809999999999961e-19
3.114620150700098407e+02 1.531439999999999967e-19
3.114615300278310883e+02 1.639869999999999945e-19
3.114610546879615072e+02 1.440429999999999902e-19
3.114605696487739692e+02 1.300409999999999962e-19
3.114600846110971020e+02 1.466400000000000003e-19
3.114596092756394228e+02 1.483220000000000090e-19
3.114591242409537131e+02 1.183119999999999949e-19
3.114586489084273921e+02 1.299549999999999953e-19
3.114581638767328400e+02 1.792659999999999933e-19
3.114576788465489585e+02 1.992939999999999880e-19
3.114572035184343690e+02 1.928189999999999897e-19
3.114567184912415314e+02 1.722760000000000068e-19
3.114562431660582433e+02 1.711679999999999999e-19
3.114557581418565633e+02 1.826340000000000079e-19
3.114552731191654402e+02 1.483889999999999929e-19
3.114547977983938267e+02 1.276920000000000078e-19
3.114543127786937475e+02 1.375069999999999918e-19
3.114538374608533218e+02 1.381150000000000062e-19
3.114533524441442864e+02 1.567909999999999935e-19
3.114528674289458081e+02 1.704880000000000110e-19
3.114523921155168864e+02 1.705670000000000108e-19
3.114519071033094519e+02 1.831449999999999988e-19
3.114514317928116611e+02 1.732549999999999883e-19
3.114509467835951000e+02 2.107019999999999998e-19
3.114504715730298585e+02 2.940409999999999999e-19
3.114499865668038865e+02 2.169349999999999843e-19
3.114495015620885283e+02 1.486839999999999882e-19
3.114490262589329745e+02 1.564399999999999886e-19
3.114485412572084329e+02 1.316470000000000091e-19
3.114480659569838963e+02 1.323610000000000106e-19
3.114475809582502279e+02 2.023579999999999953e-19
3.114470959610270597e+02 2.004739999999999935e-19
3.114466206652138567e+02 1.633849999999999880e-19
3.114461356709815050e+02 1.767950000000000047e-19
3.114456603780992623e+02 1.550649999999999911e-19
3.114451753868576702e+02 1.303069999999999935e-19
3.114446903971265215e+02 1.468010000000000037e-19
3.114442151086554986e+02 1.519559999999999967e-19
3.114437301219151095e+02 1.601079999999999890e-19
3.114432548363749902e+02 1.928259999999999909e-19
3.114427698526253039e+02 2.199699999999999936e-19
3.114422848703860609e+02 2.125570000000000036e-19
3.114418095892569909e+02 1.781609999999999903e-19
3.114413246100083938e+02 1.714550000000000008e-19
3.114408493318102273e+02 1.791640000000000034e-19
3.114403643555522763e+02 1.582140000000000061e-19
3.114398890802848996e+02 1.517710000000000098e-19
3.114394041070175376e+02 1.689560000000000074e-19
3.114389191352605621e+02 1.785009999999999968e-19
3.114384438644041211e+02 1.692970000000000071e-19
3.114379588956377347e+02 1.592290000000000109e-19
3.114374836277120266e+02 1.975959999999999904e-19
3.114369986619361725e+02 2.111299999999999938e-19
3.114365136976706481e+02 1.333060000000000035e-19
3.114360384341558188e+02 1.536389999999999986e-19
3.114355534728808266e+02 3.124059999999999788e-19
3.114350782122966166e+02 3.261009999999999857e-19
3.114345932540120998e+02 2.265560000000000177e-19
3.114341082972378558e+02 1.683589999999999914e-19
3.114336330410644678e+02 1.343390000000000079e-19
3.114331480872806992e+02 1.437790000000000035e-19
3.114326728340378168e+02 1.403889999999999921e-19
3.114321878832444668e+02 1.515460000000000024e-19
3.114317029339613327e+02 1.846550000000000056e-19
3.114312276851292154e+02 1.271680000000000077e-19
3.114307427388364431e+02 1.224310000000000036e-19
3.114302674929347745e+02 2.370160000000000086e-19
3.114297825496323640e+02 2.498210000000000148e-19
3.114293073066612578e+02 1.742830000000000022e-19
3.114288223663491522e+02 1.500009999999999896e-19
3.114283374275472625e+02 1.421039999999999961e-19
3.114278621889866372e+02 1.623859999999999963e-19
3.114273772531749955e+02 1.530839999999999899e-19
3.114269020175448190e+02 1.390649999999999896e-19
3.114264170847234254e+02 1.894170000000000106e-19
3.114259321534122478e+02 1.811620000000000110e-19
3.114254569221924953e+02 1.393170000000000085e-19
3.114249719938715089e+02 1.680770000000000051e-19
3.114244967655820915e+02 1.605729999999999997e-19
3.114240118402512394e+02 1.397969999999999908e-19
3.114235269164305464e+02 1.730929999999999916e-19
3.114230516925514962e+02 1.636319999999999924e-19
3.114225667717209376e+02 1.582739999999999888e-19
3.114220915507721088e+02 1.936359999999999985e-19
3.114216066329316845e+02 1.672309999999999982e-19
3.114211217166013626e+02 2.047430000000000071e-19
3.114206465000627873e+02 3.785710000000000038e-19
3.114201615867224859e+02 2.854340000000000021e-19
3.114196863731141320e+02 1.844129999999999918e-19
3.114192014627639082e+02 2.395959999999999884e-19
3.114187262520857757e+02 2.456409999999999820e-19
3.114182413447255158e+02 1.893079999999999954e-19
3.114177564388753012e+02 2.152389999999999973e-19
3.114172812326072517e+02 2.101959999999999994e-19
3.114167963297470010e+02 1.386460000000000074e-19
3.114163211264090592e+02 1.186440000000000069e-19
3.114158362265388291e+02 1.398759999999999905e-19
3.114153513281785308e+02 1.299320000000000051e-19
3.114148761292505583e+02 1.130300000000000112e-19
3.114143912338802238e+02 1.344790000000000078e-19
3.114139160378823021e+02 1.673260000000000110e-19
3.114134311455017610e+02 1.631329999999999932e-19
3.114129462546313221e+02 1.550219999999999906e-19
3.114124710630432560e+02 1.776729999999999896e-19
3.114119861751626104e+02 1.695499999999999953e-19
3.114115109865045383e+02 1.297490000000000048e-19
3.114110261016136292e+02 1.340700000000000067e-19
3.114105412182327655e+02 1.552229999999999906e-19
3.114100660339844353e+02 1.663309999999999924e-19
3.114095811535933080e+02 2.036050000000000088e-19
3.114091059722749151e+02 2.043889999999999982e-19
3.114086210948734674e+02 1.838949999999999997e-19
3.114081459164850116e+02 2.630210000000000197e-19
3.114076610420733005e+02 2.908220000000000211e-19
3.114071761691714642e+02 1.879210000000000062e-19
3.114067009951926366e+02 1.870160000000000099e-19
3.114062161252804799e+02 2.040000000000000075e-19
3.114057409542314758e+02 1.677290000000000042e-19
3.114052560873089419e+02 2.512899999999999837e-19
3.114047712218962829e+02 3.981520000000000116e-19
3.114042960552567934e+02 2.793110000000000020e-19
3.114038111928337003e+02 2.181710000000000234e-19
3.114033360291239774e+02 2.279870000000000007e-19
3.114028511696905070e+02 2.066630000000000082e-19
3.114023663117667979e+02 2.057849999999999993e-19
3.114018911524664759e+02 2.199460000000000101e-19
3.114014062975323895e+02 2.127349999999999893e-19
3.114009311411617773e+02 1.952199999999999904e-19
3.114004462892170864e+02 1.756329999999999989e-19
3.113999614387822703e+02 1.970569999999999946e-19
3.113994862868209452e+02 2.221309999999999911e-19
3.113990014393755814e+02 1.799149999999999975e-19
3.113985262903439093e+02 1.606440000000000049e-19
3.113980414458878840e+02 1.659389999999999977e-19
3.113975662997858649e+02 1.344790000000000078e-19
3.113970814583192350e+02 1.126599999999999893e-19
3.113965966183624232e+02 1.338209999999999917e-19
3.113961214766695207e+02 1.539650000000000027e-19
3.113956366397020474e+02 1.488989999999999906e-19
3.113951615009387410e+02 1.707730000000000012e-19
3.113946766669605495e+02 1.944189999999999947e-19
3.113941918344921760e+02 1.575040000000000018e-19
3.113937167001378157e+02 1.563150000000000085e-19
3.113932318706587239e+02 1.934609999999999927e-19
3.113927567392339029e+02 1.706610000000000062e-19
3.113922719127440359e+02 1.611869999999999979e-19
3.113917870877638165e+02 2.037259999999999916e-19
3.113913119607479416e+02 2.353899999999999855e-19
3.113908271387570039e+02 2.018080000000000011e-19
3.113903520146705546e+02 1.341420000000000052e-19
3.113898671956687281e+02 1.757830000000000038e-19
3.113893823781766059e+02 3.612529999999999836e-19
3.113889072584989890e+02 2.978740000000000010e-19
3.113884224439960349e+02 1.910639999999999892e-19
3.113879473272477867e+02 2.066549999999999897e-19
3.113874626126960266e+02 1.803669999999999991e-19
3.113869874988767492e+02 1.621410000000000026e-19
3.113865026903516764e+02 1.812640000000000009e-19
3.113860178833361942e+02 1.692269999999999952e-19
3.113855427739256925e+02 1.809639999999999910e-19
3.113850579698992078e+02 1.887290000000000032e-19
3.113845828634179043e+02 1.758669999999999941e-19
3.113840980623805308e+02 1.944200000000000120e-19
3.113836132628526912e+02 2.024680000000000038e-19
3.113831381607799926e+02 2.197609999999999991e-19
3.113826533642410936e+02 2.495819999999999809e-19
3.113821782650975933e+02 2.389209999999999900e-19
3.113816934715476918e+02 2.206620000000000223e-19
3.113812086795073242e+02 1.790399999999999926e-19
3.113807335847723152e+02 1.419950000000000050e-19
3.113802487957208314e+02 1.358150000000000020e-19
3.113797737039149638e+02 1.356640000000000038e-19
3.113792889178523637e+02 1.497370000000000030e-19
3.113788041332992975e+02 1.622099999999999972e-19
3.113783290459018076e+02 1.728169999999999892e-19
3.113778442643375683e+02 1.988430000000000038e-19
3.113773691798691061e+02 1.898910000000000090e-19
3.113768844012936938e+02 1.649849999999999930e-19
3.113764093197542593e+02 1.820280000000000041e-19
3.113759245441675603e+02 1.967729999999999977e-19
3.113754397700903951e+02 1.856649999999999958e-19
3.113749646929592245e+02 1.776390000000000009e-19
3.113744799218707726e+02 2.072200000000000036e-19
3.113740048476685160e+02 3.289540000000000120e-19
3.113735200795687774e+02 3.473960000000000041e-19
3.113730353129784589e+02 2.408040000000000227e-19
3.113725602431844095e+02 3.095380000000000049e-19
3.113720754795827474e+02 3.622540000000000101e-19
3.113716004127175552e+02 2.286489999999999899e-19
3.113711156521045496e+02 2.204029999999999781e-19
3.113706308930009641e+02 2.144260000000000098e-19
3.113701558305438084e+02 1.721980000000000004e-19
3.113696710744288225e+02 1.865229999999999945e-19
3.113691960149004672e+02 1.909430000000000064e-19
3.113687112617740240e+02 1.881049999999999998e-19
3.113682265101570010e+02 1.876130000000000018e-19
3.113677514550365686e+02 1.927759999999999892e-19
3.113672667064080315e+02 2.251239999999999933e-19
3.113667916542164562e+02 2.238109999999999891e-19
3.113663069085764050e+02 2.368479999999999799e-19
3.113658318593134595e+02 2.370720000000000182e-19
3.113653471166618942e+02 1.810209999999999938e-19
3.113648623755196354e+02 2.145689999999999895e-19
3.113643873306645560e+02 2.623470000000000147e-19
3.113639025925107262e+02 2.022420000000000030e-19
3.113634275505842197e+02 1.976169999999999939e-19
3.113629428154188190e+02 2.224609999999999925e-19
3.113624580817626679e+02 2.399520000000000079e-19
3.113619830442439707e+02 2.997909999999999982e-19
3.113614983135761349e+02 2.511410000000000201e-19
3.113610232789860106e+02 1.897099999999999953e-19
3.113605385513065471e+02 2.218499999999999982e-19
3.113600538251363332e+02 2.146090000000000101e-19
3.113595787949537907e+02 1.908089999999999904e-19
3.113590940717718354e+02 1.930040000000000007e-19
3.113586190445178090e+02 1.603369999999999937e-19
3.113581343243241690e+02 2.133860000000000042e-19
3.113576496056397218e+02 3.290620000000000098e-19
3.113571745827931636e+02 2.878469999999999945e-19
3.113566898670969749e+02 2.387730000000000198e-19
3.113562148471788760e+02 2.012540000000000097e-19
3.113557301344708890e+02 1.759499999999999911e-19
3.113552551174812493e+02 1.988119999999999951e-19
3.113547704077613503e+02 1.890239999999999985e-19
3.113542856995506440e+02 2.137300000000000079e-19
3.113538106869683588e+02 2.830299999999999974e-19
3.113533259817457974e+02 2.615119999999999821e-19
3.113528509720918009e+02 2.298160000000000103e-19
3.113523662698573276e+02 2.220319999999999811e-19
3.113518815691319901e+02 2.136660000000000038e-19
3.113514065638853481e+02 2.238000000000000148e-19
3.113509218661480418e+02 2.294689999999999786e-19
3.113504468638296316e+02 2.503950000000000166e-19
3.113499621690803565e+02 2.495560000000000108e-19
3.113494774758402173e+02 2.140519999999999907e-19
