#  SCIATRAN 3.7.1 (DOM, spherical mode, scalar RT)
#  Contents: Wavelength [nm], Ring spectrum
#  Irradiance: irradiance.dat
    298.13000  -3.927156191E-003
    298.14000  -2.417912143E-003
    298.15000  -1.035041239E-003
    298.16000  -2.892746559E-004
    298.17000  -4.943281671E-005
    298.18000  -7.665055833E-005
    298.19000   4.159103101E-005
    298.20000   8.675847775E-004
    298.21000   3.290950451E-003
    298.22000   8.368543454E-003
    298.23000   1.651501452E-002
    298.24000   2.506641700E-002
    298.25000   2.810845577E-002
    298.26000   2.467743339E-002
    298.27000   1.890639810E-002
    298.28000   1.308174025E-002
    298.29000   8.264160785E-003
    298.30000   4.840788264E-003
    298.31000   2.861062292E-003
    298.32000   1.778658440E-003
    298.33000   8.347230840E-004
    298.34000  -1.720249157E-004
    298.35000  -9.783336945E-004
    298.36000  -1.223945381E-003
    298.37000  -7.888695940E-004
    298.38000   3.005263751E-004
    298.39000   2.228306185E-003
    298.40000   5.298975497E-003
    298.41000   1.034115350E-002
    298.42000   1.845570901E-002
    298.43000   3.056564536E-002
    298.44000   4.371351889E-002
    298.45000   4.786098740E-002
    298.46000   4.010858986E-002
    298.47000   2.946915842E-002
    298.48000   2.165070417E-002
    298.49000   1.629358171E-002
    298.50000   1.203523936E-002
    298.51000   8.577652892E-003
    298.52000   6.593920325E-003
    298.53000   6.804829789E-003
    298.54000   9.297273636E-003
    298.55000   1.414454680E-002
    298.56000   2.017381051E-002
    298.57000   2.305552735E-002
    298.58000   1.917083011E-002
    298.59000   1.280689808E-002
    298.60000   9.021975859E-003
    298.61000   8.477314071E-003
    298.62000   1.086864158E-002
    298.63000   1.504376244E-002
    298.64000   1.830237296E-002
    298.65000   1.825293989E-002
    298.66000   1.580872206E-002
    298.67000   1.317621623E-002
    298.68000   1.037977244E-002
    298.69000   7.179273177E-003
    298.70000   4.437629463E-003
    298.71000   3.080808959E-003
    298.72000   3.338489993E-003
    298.73000   4.444638847E-003
    298.74000   4.506812012E-003
    298.75000   2.468553847E-003
    298.76000  -9.289529682E-005
    298.77000  -1.590094983E-003
    298.78000  -1.426729652E-003
    298.79000   8.058098852E-004
    298.80000   5.654748964E-003
    298.81000   1.302329016E-002
    298.82000   1.993811941E-002
    298.83000   2.299564469E-002
    298.84000   2.234639537E-002
    298.85000   1.880751800E-002
    298.86000   1.337327553E-002
    298.87000   8.170957979E-003
    298.88000   4.271291484E-003
    298.89000   1.309964524E-003
    298.90000  -1.120753258E-003
    298.91000  -2.775429489E-003
    298.92000  -3.362899348E-003
    298.93000  -2.787223052E-003
    298.94000  -1.256439035E-003
    298.95000   5.811555568E-004
    298.96000   1.841761069E-003
    298.97000   1.973071278E-003
    298.98000   1.245305513E-003
    298.99000   2.584641000E-004
    299.00000  -6.732004400E-004
    299.01000  -1.538333388E-003
    299.02000  -2.276015670E-003
    299.03000  -2.581599211E-003
    299.04000  -2.562424055E-003
    299.05000  -3.008122882E-003
    299.06000  -4.365355120E-003
    299.07000  -5.947402403E-003
    299.08000  -6.934857661E-003
    299.09000  -7.118222598E-003
    299.10000  -6.570058890E-003
    299.11000  -5.455113404E-003
    299.12000  -4.306244001E-003
    299.13000  -4.019634235E-003
    299.14000  -4.730158840E-003
    299.15000  -5.596988611E-003
    299.16000  -5.970473527E-003
    299.17000  -5.775692945E-003
    299.18000  -5.193359121E-003
    299.19000  -4.633525473E-003
    299.20000  -4.592888230E-003
    299.21000  -5.009696065E-003
    299.22000  -5.184570057E-003
    299.23000  -4.495826639E-003
    299.24000  -2.717676717E-003
    299.25000  -3.547945675E-004
    299.26000   8.564575989E-004
    299.27000  -4.337914891E-004
    299.28000  -2.782036877E-003
    299.29000  -4.324359073E-003
    299.30000  -4.469251283E-003
    299.31000  -3.220269266E-003
    299.32000  -8.178386490E-004
    299.33000   1.698496442E-003
    299.34000   2.025257612E-003
    299.35000  -3.677968370E-004
    299.36000  -3.158210342E-003
    299.37000  -4.869105528E-003
    299.38000  -5.447288592E-003
    299.39000  -5.222090240E-003
    299.40000  -4.542583306E-003
    299.41000  -3.812518649E-003
    299.42000  -3.351488385E-003
    299.43000  -3.113184964E-003
    299.44000  -2.622495411E-003
    299.45000  -1.449080190E-003
    299.46000   3.785873355E-004
    299.47000   2.635479525E-003
    299.48000   5.316093175E-003
    299.49000   9.157656854E-003
    299.50000   1.546836338E-002
    299.51000   2.539137199E-002
    299.52000   3.763413839E-002
    299.53000   4.418569921E-002
    299.54000   3.818893236E-002
    299.55000   2.681358661E-002
    299.56000   1.757167898E-002
    299.57000   1.159618566E-002
    299.58000   7.924983494E-003
    299.59000   5.493790121E-003
    299.60000   3.348655344E-003
    299.61000   1.099098059E-003
    299.62000  -1.081047817E-003
    299.63000  -2.986221171E-003
    299.64000  -4.488869602E-003
    299.65000  -5.463686389E-003
    299.66000  -5.798112973E-003
    299.67000  -5.667678447E-003
    299.68000  -5.531160240E-003
    299.69000  -5.762219557E-003
    299.70000  -6.165777764E-003
    299.71000  -6.172466758E-003
    299.72000  -5.545440313E-003
    299.73000  -4.588271237E-003
    299.74000  -4.079202395E-003
    299.75000  -4.590379892E-003
    299.76000  -5.784599680E-003
    299.77000  -7.068040773E-003
    299.78000  -7.995325765E-003
    299.79000  -8.331651304E-003
    299.80000  -7.996131303E-003
    299.81000  -7.234821036E-003
    299.82000  -6.800959418E-003
    299.83000  -7.112830760E-003
    299.84000  -7.752541105E-003
    299.85000  -8.156089306E-003
    299.86000  -8.096292787E-003
    299.87000  -7.608225249E-003
    299.88000  -6.918432401E-003
    299.89000  -6.410890012E-003
    299.90000  -6.291757126E-003
    299.91000  -6.428878324E-003
    299.92000  -6.573981561E-003
    299.93000  -6.559230078E-003
    299.94000  -6.237329536E-003
    299.95000  -5.337396789E-003
    299.96000  -3.581617271E-003
    299.97000  -9.744148593E-004
    299.98000   1.812442154E-003
    299.99000   4.066952636E-003
    300.00000   6.321936646E-003
    300.01000   1.002651018E-002
    300.02000   1.631817544E-002
    300.03000   2.404250519E-002
    300.04000   2.739083246E-002
    300.05000   2.192894406E-002
    300.06000   1.346443201E-002
    300.07000   7.550451315E-003
    300.08000   4.568456324E-003
    300.09000   3.488720769E-003
    300.10000   3.623266174E-003
    300.11000   4.955231988E-003
    300.12000   7.966569870E-003
    300.13000   1.287749272E-002
    300.14000   1.905093312E-002
    300.15000   2.514324741E-002
    300.16000   3.157595029E-002
    300.17000   4.000643283E-002
    300.18000   4.848268309E-002
    300.19000   4.832995320E-002
    300.20000   3.662344081E-002
    300.21000   2.275248656E-002
    300.22000   1.290119379E-002
    300.23000   7.140086575E-003
    300.24000   4.117758474E-003
    300.25000   2.652171377E-003
    300.26000   2.004960714E-003
    300.27000   1.743158414E-003
    300.28000   1.881399872E-003
    300.29000   2.729677116E-003
    300.30000   4.803306575E-003
    300.31000   8.855889930E-003
    300.32000   1.582140477E-002
    300.33000   2.590397139E-002
    300.34000   3.508071821E-002
    300.35000   3.550336334E-002
    300.36000   2.858772325E-002
    300.37000   2.210280224E-002
    300.38000   1.814604291E-002
    300.39000   1.483835291E-002
    300.40000   1.107345730E-002
    300.41000   8.092412589E-003
    300.42000   7.402534965E-003
    300.43000   9.685864584E-003
    300.44000   1.444915597E-002
    300.45000   1.851472355E-002
    300.46000   1.702202772E-002
    300.47000   1.127291427E-002
    300.48000   5.743831846E-003
    300.49000   1.978636393E-003
    300.50000  -4.126339687E-004
    300.51000  -2.012243484E-003
    300.52000  -3.130621228E-003
    300.53000  -3.840528558E-003
    300.54000  -4.263380686E-003
    300.55000  -4.638049195E-003
    300.56000  -5.044244912E-003
    300.57000  -5.167694887E-003
    300.58000  -4.713593630E-003
    300.59000  -3.781357813E-003
    300.60000  -2.907854335E-003
    300.61000  -2.552274504E-003
    300.62000  -2.753617260E-003
    300.63000  -3.236694000E-003
    300.64000  -3.577611970E-003
    300.65000  -3.541222708E-003
    300.66000  -3.177561049E-003
    300.67000  -2.813392937E-003
    300.68000  -2.716424319E-003
    300.69000  -2.806785992E-003
    300.70000  -2.805665832E-003
    300.71000  -2.379817068E-003
    300.72000  -1.393334744E-003
    300.73000   1.318373752E-004
    300.74000   1.905005614E-003
    300.75000   3.364586715E-003
    300.76000   4.032521400E-003
    300.77000   3.968342838E-003
    300.78000   4.014638178E-003
    300.79000   5.274332569E-003
    300.80000   8.304363888E-003
    300.81000   1.133993508E-002
    300.82000   1.066915194E-002
    300.83000   6.955256793E-003
    300.84000   3.818097665E-003
    300.85000   2.764417389E-003
    300.86000   3.703209315E-003
    300.87000   6.663665558E-003
    300.88000   1.206323551E-002
    300.89000   2.024753668E-002
    300.90000   2.830789529E-002
    300.91000   2.863215141E-002
    300.92000   2.117825314E-002
    300.93000   1.300629869E-002
    300.94000   7.019399601E-003
    300.95000   3.071752951E-003
    300.96000   5.855398291E-004
    300.97000  -6.877164656E-004
    300.98000  -7.451690444E-004
    300.99000   3.880994588E-004
    301.00000   2.290524662E-003
    301.01000   4.308239189E-003
    301.02000   6.615387788E-003
    301.03000   9.834737331E-003
    301.04000   1.265543361E-002
    301.05000   1.120527158E-002
    301.06000   6.158823597E-003
    301.07000   1.551257160E-003
    301.08000  -1.270098633E-003
    301.09000  -2.864085381E-003
    301.10000  -4.019913911E-003
    301.11000  -5.193189487E-003
    301.12000  -6.398196358E-003
    301.13000  -7.414710507E-003
    301.14000  -8.157323388E-003
    301.15000  -8.666247413E-003
    301.16000  -8.841762731E-003
    301.17000  -8.663998495E-003
    301.18000  -8.138300046E-003
    301.19000  -7.283193465E-003
    301.20000  -6.033072147E-003
    301.21000  -4.325673065E-003
    301.22000  -2.350747090E-003
    301.23000  -6.636034631E-004
    301.24000   4.063428648E-004
    301.25000   1.566860174E-003
    301.26000   3.856547483E-003
    301.27000   7.559977388E-003
    301.28000   1.037298360E-002
    301.29000   8.458787423E-003
    301.30000   3.335961500E-003
    301.31000  -1.039204950E-003
    301.32000  -3.844303242E-003
    301.33000  -5.811625670E-003
    301.34000  -7.293047362E-003
    301.35000  -8.148282424E-003
    301.36000  -8.189789236E-003
    301.37000  -7.312804928E-003
    301.38000  -5.911967373E-003
    301.39000  -5.061724606E-003
    301.40000  -5.432299683E-003
    301.41000  -6.205790562E-003
    301.42000  -6.473707539E-003
    301.43000  -6.008751451E-003
    301.44000  -4.955098642E-003
    301.45000  -4.113360459E-003
    301.46000  -4.421238953E-003
    301.47000  -5.426260602E-003
    301.48000  -6.052323614E-003
    301.49000  -6.024734111E-003
    301.50000  -5.850135571E-003
    301.51000  -6.165031012E-003
    301.52000  -6.873003256E-003
    301.53000  -7.263018471E-003
    301.54000  -6.823349534E-003
    301.55000  -5.194440176E-003
    301.56000  -2.404846805E-003
    301.57000  -7.664148460E-005
    301.58000  -5.280305114E-004
    301.59000  -2.699817765E-003
    301.60000  -4.495781813E-003
    301.61000  -5.601026446E-003
    301.62000  -6.346152381E-003
    301.63000  -6.862445644E-003
    301.64000  -7.233006755E-003
    301.65000  -7.282208243E-003
    301.66000  -6.733315891E-003
    301.67000  -5.266465534E-003
    301.68000  -2.812984686E-003
    301.69000  -5.277737141E-005
    301.70000   1.284149675E-003
    301.71000  -3.842945175E-006
    301.72000  -2.607951086E-003
    301.73000  -4.747008850E-003
    301.74000  -5.762134203E-003
    301.75000  -5.751784463E-003
    301.76000  -5.142483617E-003
    301.77000  -4.662143197E-003
    301.78000  -4.580467621E-003
    301.79000  -4.144257020E-003
    301.80000  -2.508723719E-003
    301.81000   7.621575982E-004
    301.82000   5.743985489E-003
    301.83000   1.240551368E-002
    301.84000   1.982780465E-002
    301.85000   2.286913743E-002
    301.86000   1.837603245E-002
    301.87000   1.146954022E-002
    301.88000   6.268496221E-003
    301.89000   3.122161259E-003
    301.90000   1.317647844E-003
    301.91000   3.827466405E-004
    301.92000   2.121952104E-004
    301.93000   8.225651141E-004
    301.94000   2.157348534E-003
    301.95000   4.243634228E-003
    301.96000   7.821271422E-003
    301.97000   1.426676907E-002
    301.98000   2.422958840E-002
    301.99000   3.347044188E-002
    302.00000   3.289206051E-002
    302.01000   2.334826659E-002
    302.02000   1.374829158E-002
    302.03000   7.813802080E-003
    302.04000   5.182364642E-003
    302.05000   5.217755074E-003
    302.06000   7.522267326E-003
    302.07000   1.206802789E-002
    302.08000   1.852911733E-002
    302.09000   2.560267883E-002
    302.10000   3.186304391E-002
    302.11000   3.825165394E-002
    302.12000   4.871298162E-002
    302.13000   6.778077352E-002
    302.14000   9.641819244E-002
    302.15000   1.222268833E-001
    302.16000   1.262072409E-001
    302.17000   1.154528376E-001
    302.18000   1.064136352E-001
    302.19000   9.981574305E-002
    302.20000   8.762640553E-002
    302.21000   6.937054436E-002
    302.22000   5.227851397E-002
    302.23000   3.961637996E-002
    302.24000   2.957260207E-002
    302.25000   2.070088276E-002
    302.26000   1.352299778E-002
    302.27000   8.514485695E-003
    302.28000   5.418252644E-003
    302.29000   3.603131970E-003
    302.30000   2.602254151E-003
    302.31000   1.880901629E-003
    302.32000   1.020391989E-003
    302.33000   6.352096336E-005
    302.34000  -6.661801554E-004
    302.35000  -1.165543844E-003
    302.36000  -1.819065834E-003
    302.37000  -2.719807177E-003
    302.38000  -3.619611716E-003
    302.39000  -4.361652424E-003
    302.40000  -4.994413258E-003
    302.41000  -5.487435132E-003
    302.42000  -5.703921778E-003
    302.43000  -5.633151831E-003
    302.44000  -5.191323253E-003
    302.45000  -4.096876228E-003
    302.46000  -1.818661989E-003
    302.47000   2.279275926E-003
    302.48000   8.280909405E-003
    302.49000   1.388901460E-002
    302.50000   1.461472261E-002
    302.51000   1.041788487E-002
    302.52000   4.911741587E-003
    302.53000   2.880240580E-004
    302.54000  -2.639575667E-003
    302.55000  -3.846233674E-003
    302.56000  -3.616433512E-003
    302.57000  -2.568582513E-003
    302.58000  -1.541298848E-003
    302.59000  -9.310227232E-004
    302.60000  -2.911046731E-004
    302.61000   1.006309950E-003
    302.62000   3.230314665E-003
    302.63000   6.738616845E-003
    302.64000   1.259512361E-002
    302.65000   2.249071307E-002
    302.66000   3.570686208E-002
    302.67000   4.256647047E-002
    302.68000   3.480443816E-002
    302.69000   2.301952390E-002
    302.70000   1.568536170E-002
    302.71000   1.340586112E-002
    302.72000   1.475605267E-002
    302.73000   1.648075553E-002
    302.74000   1.378611414E-002
    302.75000   7.390535698E-003
    302.76000   1.796254044E-003
    302.77000  -1.649687064E-003
    302.78000  -3.735943718E-003
    302.79000  -5.295904324E-003
    302.80000  -6.666470903E-003
    302.81000  -7.732994242E-003
    302.82000  -8.366299377E-003
    302.83000  -8.534137541E-003
    302.84000  -8.307997848E-003
    302.85000  -7.841075827E-003
    302.86000  -7.242014201E-003
    302.87000  -6.490801022E-003
    302.88000  -5.456931570E-003
    302.89000  -4.556748914E-003
    302.90000  -4.644982800E-003
    302.91000  -5.680266864E-003
    302.92000  -6.704100475E-003
    302.93000  -7.126766136E-003
    302.94000  -6.993235980E-003
    302.95000  -6.576822410E-003
    302.96000  -6.052133176E-003
    302.97000  -5.245560464E-003
    302.98000  -3.657815326E-003
    302.99000  -9.314368812E-004
    303.00000   2.322500635E-003
    303.01000   3.481056277E-003
    303.02000   1.150203422E-003
    303.03000  -1.955625085E-003
    303.04000  -3.706262585E-003
    303.05000  -3.984566872E-003
    303.06000  -3.453992891E-003
    303.07000  -2.566401113E-003
    303.08000  -1.130943253E-003
    303.09000   1.132647845E-003
    303.10000   2.868382313E-003
    303.11000   1.382331629E-003
    303.12000  -2.204914493E-003
    303.13000  -4.922141006E-003
    303.14000  -6.003333892E-003
    303.15000  -5.885625591E-003
    303.16000  -5.024577883E-003
    303.17000  -3.570397103E-003
    303.18000  -1.328287048E-003
    303.19000   2.005027924E-003
    303.20000   6.518427863E-003
    303.21000   1.138959000E-002
    303.22000   1.482425197E-002
    303.23000   1.643566640E-002
    303.24000   1.722331076E-002
    303.25000   1.624450166E-002
    303.26000   1.110554529E-002
    303.27000   3.681207381E-003
    303.28000  -2.382871143E-003
    303.29000  -6.031452822E-003
    303.30000  -7.822406933E-003
    303.31000  -8.499790633E-003
    303.32000  -8.656594964E-003
    303.33000  -8.697730484E-003
    303.34000  -8.761611256E-003
    303.35000  -8.595984134E-003
    303.36000  -7.829349584E-003
    303.37000  -6.357602389E-003
    303.38000  -4.900638266E-003
    303.39000  -4.559154038E-003
    303.40000  -5.234601977E-003
    303.41000  -5.806786329E-003
    303.42000  -5.608653014E-003
    303.43000  -5.052592619E-003
    303.44000  -4.912020814E-003
    303.45000  -5.266129586E-003
    303.46000  -5.542054053E-003
    303.47000  -5.578407342E-003
    303.48000  -5.482036477E-003
    303.49000  -5.208397864E-003
    303.50000  -4.673406967E-003
    303.51000  -3.720991060E-003
    303.52000  -2.033652200E-003
    303.53000   2.215364005E-004
    303.54000   1.243029385E-003
    303.55000  -6.232475227E-004
    303.56000  -3.609501561E-003
    303.57000  -5.741973204E-003
    303.58000  -6.813640592E-003
    303.59000  -7.171859950E-003
    303.60000  -7.066874730E-003
    303.61000  -6.676062181E-003
    303.62000  -6.304195757E-003
    303.63000  -6.163709748E-003
    303.64000  -6.035389767E-003
    303.65000  -5.558414586E-003
    303.66000  -4.918857468E-003
    303.67000  -4.716369229E-003
    303.68000  -5.010907356E-003
    303.69000  -5.292597344E-003
    303.70000  -5.303954026E-003
    303.71000  -5.131514080E-003
    303.72000  -4.864038103E-003
    303.73000  -4.455138311E-003
    303.74000  -3.776867501E-003
    303.75000  -2.762132587E-003
    303.76000  -1.261760915E-003
    303.77000   1.085511474E-003
    303.78000   5.171398691E-003
    303.79000   1.241677702E-002
    303.80000   2.442658208E-002
    303.81000   4.187432628E-002
    303.82000   6.059534104E-002
    303.83000   6.967836934E-002
    303.84000   6.486089935E-002
    303.85000   5.646675466E-002
    303.86000   5.120508078E-002
    303.87000   4.688695042E-002
