calc_flux.py output file 
Peak number,1
Flux (Tonnes/day),228
Windspeed (m/s),10.0
Volcano Long/Lat,55.703736,-21.272972
CoM position,55.655315,-21.23115
Julian Time (GMT),SO2 Amount,Error,Longitude,Latitude,Bearing,Distance,Correction Factor,Cumulative Distance
0.40091435185185187,111.822680609,11.250904699100001,55.663411667,-21.229936667,5.26116838195,11.688144359,-0.0946626896314,-1036.85442391
0.4009490740740741,116.319743121,10.702423762,55.663305,-21.229866667,5.23060669291,13.5210172505,-0.125038197734,-1038.54506754
0.40098379629629627,126.353324787,10.3109326408,55.663186667,-21.229805,5.13756756972,14.0517273971,-0.216673233077,-1041.58970075
0.4010185185185185,137.889293979,10.5833236263,55.663061667,-21.229766667,4.97279210375,13.6392355518,-0.373872595923,-1046.68903715
0.4010532407407407,129.180901186,10.6537353964,55.66293,-21.229773333,4.66842805323,13.6672370833,-0.634641834255,-1055.36283756
0.40109953703703705,131.701131179,11.0749936994,55.662765,-21.229841667,4.36697380379,18.7140443644,-0.83547644223,-1070.99798077
0.4011342592592593,107.577271307,10.4408139154,55.662678333,-21.229916667,4.06766718392,12.257329567,-0.960364198431,-1082.76948125
0.4011689814814815,115.48393096299999,10.6488709171,55.662588333,-21.230008333,3.98794626835,13.8170789934,-0.979512590862,-1096.3034841
0.40120370370370373,129.603703344,11.354539613,55.662505,-21.2301,3.9496027559,13.3603544193,-0.98651246405,-1109.48364025
0.4012384259259259,139.62316233,10.9423299503,55.66242,-21.230196667,3.93295945082,13.8980820622,-0.989099988316,-1123.23023306
0.40127314814814813,140.186911041,11.1967989927,55.66233,-21.230295,3.95298394415,14.3726650175,-0.985953372276,-1137.4010106
0.40130787037037036,155.37898692,11.378818550899998,55.662246667,-21.230381667,3.97757054411,12.9411706161,-0.981549322555,-1150.10340785
0.4013425925925926,147.442179742,10.873956724700001,55.662153333,-21.230465,4.05259937822,13.3957885593,-0.964455146608,-1163.02304507
0.4013773148148148,136.063613581,11.0732264211,55.662041667,-21.230556667,4.09282084219,15.4224659854,-0.95304960035,-1177.72142012
0.40141203703703704,150.244547215,11.065783892999999,55.661935,-21.230653333,4.04537626591,15.4197160982,-0.966338653622,-1192.62208781
0.40144675925925927,148.77900804,11.001485761,55.66185,-21.230731667,4.03720496369,12.3890182582,-0.968408627877,-1204.61971998
0.4014814814814815,151.74600735799999,10.6774663889,55.66176,-21.230811667,4.05475234318,12.8898898178,-0.96388399811,-1217.04407851
0.4015162037037037,149.485817571,10.9588795295,55.661678333,-21.23089,4.01761501993,12.1456976426,-0.973107618323,-1228.86314942
0.40155092592592595,142.10240694799998,10.7178396998,55.661608333,-21.230956667,4.02110713817,10.372716778,-0.972297273718,-1238.94851366
0.4015972222222222,133.735635933,10.8713732724,55.661548333,-21.231013333,4.02522274198,8.85305880663,-0.971327028827,-1247.54772897
0.40163194444444444,123.59794917100001,10.7330960476,55.661513333,-21.231046667,4.02110053667,5.18639628693,-0.972298816783,-1252.59045594
0.40166666666666667,131.541650522,10.8606122333,55.661468333,-21.231093333,3.9790055873,6.97712563181,-0.981273918628,-1259.43692735
0.4017013888888889,125.13404635299999,10.7466029907,55.661416667,-21.23116,3.86994577271,9.14493303218,-0.996409252878,-1268.54902324
0.4017361111111111,143.30600085,10.7533202981,55.661346667,-21.231231667,3.98537643572,10.7770627871,-0.980026876348,-1279.11083442
0.40177083333333335,133.818320669,11.4045146868,55.661265,-21.23131,4.01761782104,12.145680842,-0.973106973082,-1290.92988114
0.4018055555555556,131.106972593,10.5536556532,55.661183333,-21.231378333,4.08377256021,11.3746758393,-0.955750498032,-1301.80123324
0.40184027777777775,108.35451252600001,10.396903181,55.661105,-21.231423333,4.24943494502,9.53710480518,-0.894153938221,-1310.32887306
0.401875,119.61209413899999,11.4785560261,55.661015,-21.231448333,4.47556855678,9.73368253193,-0.770996522511,-1317.83350845
0.4019097222222222,130.308779579,10.3153059695,55.660928333,-21.231466667,4.53061513046,9.2112557467,-0.734790586265,-1324.60185246
0.40194444444444444,150.45534624299998,10.9193504553,55.66083,-21.2315,4.42596187005,10.8450092534,-0.801626608962,-1333.29550045
0.40197916666666667,132.029294106,10.2080277032,55.660728333,-21.231523333,4.51556442506,10.8522409251,-0.744915782318,-1341.37950599
0.4020138888888889,112.94339154,10.9953956847,55.660618333,-21.231535,4.62049445658,11.4747998601,-0.67094209476,-1349.07843224
0.4020486111111111,110.63505708299999,10.5868908613,55.660511667,-21.231541667,4.65813569996,11.0804943635,-0.642562076053,-1356.1983377
0.4020949074074074,112.20864125799999,10.5538264796,55.660385,-21.23155,4.65529195201,13.1613779548,-0.644738450273,-1364.68398413
0.4021296296296296,107.022085317,11.0888789673,55.660301667,-21.231545,4.76447340905,8.65513419539,-0.557606487811,-1369.51014311
0.40216435185185184,108.649275545,10.7479185948,55.660195,-21.231536667,4.78016149236,11.0945314069,-0.544515642524,-1375.55128901
0.40219907407407407,116.84014409,10.6246515281,55.660088333,-21.231528333,4.78016960817,11.0945413167,-0.544508835365,-1381.59236478
0.4022337962962963,111.925657308,10.6448848414,55.659963333,-21.231511667,4.82771781775,13.0878073811,-0.504027151967,-1388.18897506
0.4022685185185185,119.56035324700001,10.6450317277,55.65984,-21.231491667,4.85236364249,12.9751684787,-0.482589938994,-1394.45066082
0.40230324074074075,119.321148667,10.3854036343,55.659718333,-21.231481667,4.7836806511,12.659417088,-0.541560580035,-1401.30650208
0.402337962962963,128.520186846,11.430748237000001,55.659598333,-21.231473333,4.77265801791,12.4721834392,-0.550793799192,-1408.17610339
0.4023726851851852,145.618000285,10.8000597238,55.659476667,-21.231475,4.70048494583,12.6117477675,-0.609546240035,-1415.86354682
0.4024074074074074,135.023749439,10.7732077061,55.659368333,-21.231478333,4.6856641206,11.2346704931,-0.62122808248,-1422.84283962
0.4024421296296296,133.610429249,10.568006665599999,55.65926,-21.23147,4.77912242789,11.2666191937,-0.545386864462,-1428.98750574
0.40247685185185184,142.839888239,10.683131981,55.659141667,-21.231451667,4.84619427708,12.4331862859,-0.487984137411,-1435.05470343
0.40251157407407406,140.649859077,10.7048646365,55.659016667,-21.231435,4.82772479544,13.0878297929,-0.504021125413,-1441.65124613
