type	time	latitude	longitude	altitude (m)	speed (km/h)	course	sat	hdop	name
T	2018-01-14 16:49:58	11.952573333	-86.188246667	451.0	9.5	83.4	12	0.7	
T	2018-01-14 16:49:59	11.952578333	-86.188221667	451.1	11.4	83.5	12	0.7	
T	2018-01-14 16:50:00	11.952581667	-86.188188333	451.0	15.3	84.1	11	0.8	
T	2018-01-14 16:50:01	11.952588333	-86.188143333	451.1	19.8	84.4	12	0.7	
T	2018-01-14 16:50:02	11.952595000	-86.188086667	451.3	24.3	84.4	12	0.7	
T	2018-01-14 16:50:03	11.952601667	-86.188020000	451.4	27.8	83.9	12	0.7	
T	2018-01-14 16:50:04	11.952611667	-86.187946667	451.5	30.3	83.6	12	0.7	
T	2018-01-14 16:50:05	11.952621667	-86.187866667	451.5	32.0	83.2	12	0.7	
T	2018-01-14 16:50:06	11.952633333	-86.187783333	451.5	32.6	82.8	12	0.7	
T	2018-01-14 16:50:07	11.952643333	-86.187703333	451.5	31.5	82.7	11	0.8	
T	2018-01-14 16:50:08	11.952655000	-86.187625000	451.5	29.4	82.4	12	0.7	
T	2018-01-14 16:50:09	11.952665000	-86.187553333	451.5	27.3	82.0	12	0.7	
T	2018-01-14 16:50:10	11.952675000	-86.187486667	451.5	25.7	83.3	12	0.7	
T	2018-01-14 16:50:11	11.952681667	-86.187425000	451.5	23.7	85.4	12	0.7	
T	2018-01-14 16:50:12	11.952686667	-86.187370000	451.4	20.2	84.8	12	0.7	
T	2018-01-14 16:50:13	11.952691667	-86.187318333	451.3	19.8	84.3	12	0.7	
T	2018-01-14 16:50:14	11.952696667	-86.187263333	451.2	23.6	84.5	12	0.7	
T	2018-01-14 16:50:15	11.952703333	-86.187200000	451.1	26.9	84.1	12	0.7	
T	2018-01-14 16:50:16	11.952711667	-86.187128333	450.8	29.4	84.2	12	0.7	
T	2018-01-14 16:50:17	11.952720000	-86.187051667	450.5	31.2	84.4	12	0.7	
T	2018-01-14 16:50:18	11.952730000	-86.186971667	450.2	31.9	82.8	12	0.7	
T	2018-01-14 16:50:19	11.952743333	-86.186890000	449.8	32.3	79.7	12	0.7	
T	2018-01-14 16:50:20	11.952760000	-86.186808333	449.5	32.8	78.6	12	0.7	
T	2018-01-14 16:50:21	11.952773333	-86.186725000	449.2	33.0	82.8	12	0.7	
T	2018-01-14 16:50:22	11.952780000	-86.186643333	448.8	31.3	87.0	12	0.7	
T	2018-01-14 16:50:23	11.952783333	-86.186570000	448.7	26.7	87.3	12	0.7	
T	2018-01-14 16:50:24	11.952788333	-86.186510000	448.5	21.0	84.7	12	0.7	
T	2018-01-14 16:50:25	11.952793333	-86.186461667	448.4	18.1	84.1	12	0.7	
T	2018-01-14 16:50:26	11.952798333	-86.186413333	448.2	20.3	84.7	12	0.7	
T	2018-01-14 16:50:27	11.952805000	-86.186356667	448.1	24.3	84.8	12	0.7	
T	2018-01-14 16:50:28	11.952811667	-86.186290000	447.9	28.0	84.1	12	0.7	
T	2018-01-14 16:50:29	11.952820000	-86.186216667	447.7	29.5	83.8	12	0.7	
T	2018-01-14 16:50:30	11.952830000	-86.186141667	447.5	30.0	83.4	12	0.7	
T	2018-01-14 16:50:31	11.952840000	-86.186065000	447.3	30.3	83.0	12	0.7	
T	2018-01-14 16:50:32	11.952850000	-86.185988333	447.2	30.3	83.2	12	0.7	
T	2018-01-14 16:50:33	11.952860000	-86.185911667	447.0	30.0	83.6	12	0.7	
T	2018-01-14 16:50:34	11.952868333	-86.185835000	446.8	29.9	83.9	12	0.7	
T	2018-01-14 16:50:35	11.952876667	-86.185763333	446.6	27.1	84.1	12	0.7	
T	2018-01-14 16:50:36	11.952881667	-86.185703333	446.4	19.9	85.0	12	0.7	
T	2018-01-14 16:50:37	11.952885000	-86.185665000	446.3	11.5	85.5	12	0.7	
T	2018-01-14 16:50:38	11.952886667	-86.185641667	446.3	8.1	85.2	12	0.7	
T	2018-01-14 16:50:39	11.952888333	-86.185620000	446.3	9.6	85.5	12	0.7	
T	2018-01-14 16:50:40	11.952891667	-86.185591667	446.1	14.0	85.1	12	0.7	
T	2018-01-14 16:50:41	11.952895000	-86.185550000	446.0	18.8	84.5	12	0.7	
T	2018-01-14 16:50:42	11.952900000	-86.185495000	446.0	24.7	84.2	12	0.7	
T	2018-01-14 16:50:43	11.952906667	-86.185426667	445.8	29.9	83.4	12	0.7	
T	2018-01-14 16:50:44	11.952915000	-86.185353333	445.8	27.6	83.0	12	0.7	
T	2018-01-14 16:50:45	11.952921667	-86.185296667	445.7	17.0	83.3	12	0.7	
T	2018-01-14 16:50:46	11.952926667	-86.185260000	445.6	13.0	84.5	12	0.7	
T	2018-01-14 16:50:47	11.952930000	-86.185223333	445.6	16.5	84.2	12	0.7	
T	2018-01-14 16:50:48	11.952935000	-86.185175000	445.6	21.6	84.0	12	0.7	
T	2018-01-14 16:50:49	11.952941667	-86.185111667	445.5	27.8	83.7	12	0.7	
T	2018-01-14 16:50:50	11.952948333	-86.185036667	445.4	30.7	83.6	12	0.7	
T	2018-01-14 16:50:51	11.952956667	-86.184960000	445.3	29.6	84.1	12	0.7	
T	2018-01-14 16:50:52	11.952963333	-86.184888333	445.2	26.9	84.8	12	0.7	
T	2018-01-14 16:50:53	11.952968333	-86.184826667	445.1	22.6	85.3	12	0.7	
T	2018-01-14 16:50:54	11.952973333	-86.184775000	445.1	18.5	82.7	12	0.7	
T	2018-01-14 16:50:55	11.952985000	-86.184735000	445.1	14.8	67.3	12	0.7	
T	2018-01-14 16:50:56	11.953003333	-86.184710000	445.1	11.3	39.5	12	0.7	
T	2018-01-14 16:50:57	11.953026667	-86.184701667	445.2	9.1	9.3	12	0.7	
T	2018-01-14 16:50:58	11.953045000	-86.184703333	445.3	6.2	345.9	12	0.7	
T	2018-01-14 16:50:59	11.953053333	-86.184708333	445.4	1.3	345.9	12	0.7	
T	2018-01-14 16:51:00	11.953055000	-86.184708333	445.4	0.0	345.9	12	0.7	
T	2018-01-14 16:51:01	11.953053333	-86.184708333	445.4	1.6	345.9	12	0.7	
T	2018-01-14 16:51:02	11.953046667	-86.184708333	445.3	3.1	185.4	12	0.7	
T	2018-01-14 16:51:03	11.953045000	-86.184708333	445.3	0.2	185.4	12	0.7	
T	2018-01-14 16:51:04	11.953045000	-86.184708333	445.3	0.0	185.4	12	0.7	
T	2018-01-14 16:51:05	11.953045000	-86.184708333	445.4	0.0	185.4	12	0.7	
T	2018-01-14 16:51:06	11.953045000	-86.184708333	445.4	0.0	185.4	12	0.7	
T	2018-01-14 16:51:07	11.953045000	-86.184708333	445.4	0.0	185.4	12	0.7	
T	2018-01-14 16:51:08	11.953045000	-86.184708333	445.4	0.0	185.4	12	0.7	
T	2018-01-14 16:51:09	11.953045000	-86.184708333	445.4	0.0	185.4	12	0.7	
T	2018-01-14 16:51:10	11.953045000	-86.184708333	445.4	0.0	185.4	12	0.7	
T	2018-01-14 16:51:11	11.953043333	-86.184708333	445.3	0.7	185.4	12	0.7	
T	2018-01-14 16:51:12	11.953040000	-86.184708333	445.2	2.1	185.4	12	0.7	
T	2018-01-14 16:51:13	11.953031667	-86.184708333	445.2	3.6	166.1	12	0.7	
T	2018-01-14 16:51:14	11.953021667	-86.184705000	445.2	5.3	156.8	12	0.7	
T	2018-01-14 16:51:15	11.953010000	-86.184698333	445.2	5.1	143.9	12	0.7	
T	2018-01-14 16:51:16	11.953003333	-86.184691667	445.2	2.4	137.3	12	0.7	
T	2018-01-14 16:51:17	11.953001667	-86.184691667	445.2	0.6	137.3	12	0.7	
T	2018-01-14 16:51:18	11.953003333	-86.184700000	445.2	5.2	267.6	12	0.7	
T	2018-01-14 16:51:19	11.953003333	-86.184720000	445.2	10.0	265.2	12	0.7	
T	2018-01-14 16:51:20	11.953000000	-86.184755000	445.3	15.2	261.6	12	0.7	
T	2018-01-14 16:51:21	11.952993333	-86.184796667	445.3	17.0	262.1	12	0.7	
T	2018-01-14 16:51:22	11.952986667	-86.184843333	445.4	18.1	262.2	12	0.7	
T	2018-01-14 16:51:23	11.952981667	-86.184895000	445.5	21.3	262.1	12	0.7	
T	2018-01-14 16:51:24	11.952973333	-86.184953333	445.6	23.6	262.5	12	0.7	
T	2018-01-14 16:51:25	11.952965000	-86.185016667	445.8	24.9	262.6	12	0.7	
T	2018-01-14 16:51:26	11.952956667	-86.185085000	445.9	27.1	263.6	12	0.7	
T	2018-01-14 16:51:27	11.952950000	-86.185155000	445.9	26.8	263.4	12	0.7	
T	2018-01-14 16:51:28	11.952943333	-86.185218333	446.0	22.4	263.2	12	0.7	
T	2018-01-14 16:51:29	11.952936667	-86.185268333	446.0	16.0	262.6	12	0.7	
T	2018-01-14 16:51:30	11.952933333	-86.185305000	446.0	12.7	262.6	12	0.7	
T	2018-01-14 16:51:31	11.952928333	-86.185341667	446.0	15.0	262.6	12	0.7	
T	2018-01-14 16:51:32	11.952923333	-86.185385000	446.0	19.4	263.0	12	0.7	
T	2018-01-14 16:51:33	11.952916667	-86.185441667	446.0	23.4	263.2	12	0.7	
T	2018-01-14 16:51:34	11.952910000	-86.185503333	446.0	24.7	262.9	12	0.7	
T	2018-01-14 16:51:35	11.952901667	-86.185565000	446.0	23.5	263.0	12	0.7	
T	2018-01-14 16:51:36	11.952896667	-86.185618333	446.0	18.6	263.4	12	0.7	
T	2018-01-14 16:51:37	11.952891667	-86.185656667	446.0	11.7	263.3	12	0.7	
T	2018-01-14 16:51:38	11.952890000	-86.185686667	445.9	11.5	263.8	12	0.7	
T	2018-01-14 16:51:39	11.952886667	-86.185720000	445.8	14.5	263.8	12	0.7	
T	2018-01-14 16:51:40	11.952881667	-86.185763333	445.8	19.0	263.8	12	0.7	
T	2018-01-14 16:51:41	11.952876667	-86.185818333	445.9	23.6	264.2	12	0.7	
T	2018-01-14 16:51:42	11.952871667	-86.185883333	445.9	26.7	264.0	12	0.7	
T	2018-01-14 16:51:43	11.952863333	-86.185953333	446.0	27.7	264.0	12	0.7	
T	2018-01-14 16:51:44	11.952856667	-86.186023333	446.1	27.2	263.7	12	0.7	
T	2018-01-14 16:51:45	11.952850000	-86.186093333	446.2	26.6	263.6	12	0.7	
T	2018-01-14 16:51:46	11.952841667	-86.186160000	446.3	26.1	263.2	12	0.7	
T	2018-01-14 16:51:47	11.952835000	-86.186226667	446.4	25.9	262.6	12	0.7	
T	2018-01-14 16:51:48	11.952826667	-86.186291667	446.5	25.3	263.1	12	0.7	
T	2018-01-14 16:51:49	11.952818333	-86.186355000	446.5	24.4	263.0	12	0.7	
T	2018-01-14 16:51:50	11.952811667	-86.186413333	446.6	21.8	263.4	12	0.7	
T	2018-01-14 16:51:51	11.952806667	-86.186465000	446.6	17.9	263.6	12	0.7	
T	2018-01-14 16:51:52	11.952801667	-86.186506667	446.6	15.8	263.6	12	0.7	
T	2018-01-14 16:51:53	11.952796667	-86.186551667	446.8	18.7	263.3	12	0.7	
T	2018-01-14 16:51:54	11.952790000	-86.186605000	447.1	23.0	263.1	12	0.7	
T	2018-01-14 16:51:55	11.952783333	-86.186670000	447.5	27.6	263.5	12	0.7	
T	2018-01-14 16:51:56	11.952775000	-86.186743333	447.7	29.9	263.4	12	0.7	
T	2018-01-14 16:51:57	11.952766667	-86.186820000	448.0	30.4	263.1	11	0.8	
T	2018-01-14 16:51:58	11.952756667	-86.186900000	448.2	31.6	261.3	11	0.8	
T	2018-01-14 16:51:59	11.952743333	-86.186980000	448.5	31.7	260.6	12	0.7	
T	2018-01-14 16:52:00	11.952731667	-86.187060000	448.8	31.4	262.4	12	0.7	
T	2018-01-14 16:52:01	11.952725000	-86.187141667	449.0	31.5	266.0	11	0.8	
T	2018-01-14 16:52:02	11.952720000	-86.187220000	449.2	29.9	266.6	11	0.8	
T	2018-01-14 16:52:03	11.952715000	-86.187290000	449.3	25.3	265.4	12	0.7	
T	2018-01-14 16:52:04	11.952711667	-86.187348333	449.3	20.3	265.8	12	0.7	
T	2018-01-14 16:52:05	11.952706667	-86.187398333	449.2	18.7	264.6	12	0.7	
T	2018-01-14 16:52:06	11.952703333	-86.187450000	449.3	22.3	264.5	12	0.7	
T	2018-01-14 16:52:07	11.952696667	-86.187513333	449.6	26.9	264.2	12	0.7	
T	2018-01-14 16:52:08	11.952690000	-86.187586667	449.7	30.6	263.6	12	0.7	
T	2018-01-14 16:52:09	11.952680000	-86.187668333	449.8	32.7	262.9	12	0.7	
T	2018-01-14 16:52:10	11.952670000	-86.187751667	449.9	33.4	262.4	12	0.7	
T	2018-01-14 16:52:11	11.952658333	-86.187838333	449.9	33.6	262.9	12	0.7	
T	2018-01-14 16:52:12	11.952648333	-86.187923333	449.8	33.8	262.9	12	0.7	
T	2018-01-14 16:52:13	11.952638333	-86.188008333	449.8	32.4	263.1	12	0.7	
T	2018-01-14 16:52:14	11.952630000	-86.188088333	449.7	30.2	263.6	12	0.7	
T	2018-01-14 16:52:15	11.952621667	-86.188160000	449.6	26.6	263.3	12	0.7	
T	2018-01-14 16:52:16	11.952615000	-86.188220000	449.7	21.2	262.9	12	0.7	
T	2018-01-14 16:52:17	11.952610000	-86.188263333	449.7	14.0	262.6	12	0.7	
T	2018-01-14 16:52:18	11.952606667	-86.188291667	449.8	8.5	263.0	12	0.7	
T	2018-01-14 16:52:19	11.952603333	-86.188313333	449.8	9.8	262.7	12	0.7	
T	2018-01-14 16:52:20	11.952600000	-86.188340000	449.7	12.0	262.9	12	0.7	
T	2018-01-14 16:52:21	11.952596667	-86.188375000	449.8	16.1	263.8	12	0.7	
T	2018-01-14 16:52:22	11.952591667	-86.188420000	449.8	20.3	264.0	12	0.7	
T	2018-01-14 16:52:23	11.952586667	-86.188476667	449.7	24.0	264.0	12	0.7	
T	2018-01-14 16:52:24	11.952580000	-86.188541667	449.6	26.7	264.1	12	0.7	
T	2018-01-14 16:52:25	11.952573333	-86.188611667	449.8	28.0	264.7	12	0.7	
T	2018-01-14 16:52:26	11.952568333	-86.188685000	449.8	28.8	266.1	12	0.7	
T	2018-01-14 16:52:27	11.952565000	-86.188758333	449.9	29.1	267.9	12	0.7	
T	2018-01-14 16:52:28	11.952565000	-86.188833333	450.0	29.6	272.4	12	0.7	
T	2018-01-14 16:52:29	11.952575000	-86.188908333	450.1	29.2	280.9	12	0.7	
T	2018-01-14 16:52:30	11.952600000	-86.188980000	450.1	30.1	294.0	12	0.7	
T	2018-01-14 16:52:31	11.952640000	-86.189048333	450.1	30.8	304.1	12	0.7	
T	2018-01-14 16:52:32	11.952691667	-86.189116667	450.0	34.4	307.0	12	0.7	
T	2018-01-14 16:52:33	11.952746667	-86.189190000	450.0	36.9	308.3	12	0.7	
T	2018-01-14 16:52:34	11.952808333	-86.189265000	449.7	37.8	309.7	12	0.7	
T	2018-01-14 16:52:35	11.952873333	-86.189341667	449.3	40.5	310.5	12	0.7	
T	2018-01-14 16:52:36	11.952945000	-86.189423333	449.2	42.9	310.6	12	0.7	
T	2018-01-14 16:52:37	11.953016667	-86.189508333	449.0	44.6	310.1	12	0.7	
T	2018-01-14 16:52:38	11.953091667	-86.189598333	448.8	45.9	309.9	12	0.7	
T	2018-01-14 16:52:39	11.953170000	-86.189690000	448.7	47.1	310.2	12	0.7	
T	2018-01-14 16:52:40	11.953250000	-86.189783333	448.6	47.9	310.2	12	0.7	
T	2018-01-14 16:52:41	11.953328333	-86.189878333	448.6	48.3	309.8	12	0.7	
T	2018-01-14 16:52:42	11.953408333	-86.189975000	448.8	48.6	309.0	12	0.7	
T	2018-01-14 16:52:43	11.953486667	-86.190071667	448.9	48.7	309.1	12	0.7	
T	2018-01-14 16:52:44	11.953565000	-86.190168333	448.8	48.8	309.6	12	0.7	
T	2018-01-14 16:52:45	11.953645000	-86.190263333	448.6	48.8	310.1	12	0.7	
T	2018-01-14 16:52:46	11.953725000	-86.190358333	448.6	48.5	310.2	12	0.7	
T	2018-01-14 16:52:47	11.953805000	-86.190453333	448.4	48.3	310.4	12	0.7	
T	2018-01-14 16:52:48	11.953885000	-86.190546667	448.7	48.2	310.8	12	0.7	
T	2018-01-14 16:52:49	11.953965000	-86.190640000	448.9	47.6	311.9	11	0.8	
T	2018-01-14 16:52:50	11.954046667	-86.190728333	449.0	47.0	313.7	12	0.7	
T	2018-01-14 16:52:51	11.954130000	-86.190811667	449.3	46.4	314.8	12	0.7	
T	2018-01-14 16:52:52	11.954211667	-86.190895000	449.5	45.9	315.9	12	0.7	
T	2018-01-14 16:52:53	11.954296667	-86.190973333	449.7	45.6	317.8	12	0.7	
T	2018-01-14 16:52:54	11.954385000	-86.191048333	449.9	45.1	320.8	12	0.7	
T	2018-01-14 16:52:55	11.954473333	-86.191118333	450.1	44.3	323.3	12	0.7	
T	2018-01-14 16:52:56	11.954563333	-86.191181667	450.4	42.8	325.0	12	0.7	
T	2018-01-14 16:52:57	11.954651667	-86.191241667	450.9	41.6	326.1	12	0.7	
T	2018-01-14 16:52:58	11.954740000	-86.191298333	451.2	40.7	326.6	12	0.7	
T	2018-01-14 16:52:59	11.954823333	-86.191353333	451.5	39.4	326.1	12	0.7	
T	2018-01-14 16:53:00	11.954906667	-86.191408333	451.6	39.5	327.0	12	0.7	
T	2018-01-14 16:53:01	11.954995000	-86.191456667	451.4	40.1	334.0	12	0.7	
T	2018-01-14 16:53:02	11.955086667	-86.191500000	450.9	40.9	335.5	12	0.7	
T	2018-01-14 16:53:03	11.955181667	-86.191546667	450.4	41.9	333.2	12	0.7	
T	2018-01-14 16:53:04	11.955275000	-86.191598333	449.7	42.6	330.4	12	0.7	
T	2018-01-14 16:53:05	11.955370000	-86.191650000	449.2	43.1	333.9	12	0.7	
T	2018-01-14 16:53:06	11.955470000	-86.191696667	448.9	43.2	337.7	11	0.9	
T	2018-01-14 16:53:07	11.955573333	-86.191731667	448.4	43.5	345.1	12	0.7	
T	2018-01-14 16:53:08	11.955681667	-86.191756667	447.8	44.4	347.8	11	0.8	
T	2018-01-14 16:53:09	11.955795000	-86.191776667	447.3	45.6	350.6	12	0.7	
T	2018-01-14 16:53:10	11.955911667	-86.191793333	446.4	47.0	352.0	12	0.7	
T	2018-01-14 16:53:11	11.956031667	-86.191810000	445.6	48.4	352.8	11	0.8	
T	2018-01-14 16:53:12	11.956156667	-86.191821667	444.6	49.9	354.9	12	0.7	
T	2018-01-14 16:53:13	11.956285000	-86.191828333	443.8	51.5	359.2	12	0.7	
T	2018-01-14 16:53:14	11.956416667	-86.191821667	442.8	51.3	5.5	11	0.8	
T	2018-01-14 16:53:15	11.956541667	-86.191796667	441.3	49.7	13.5	12	0.7	
T	2018-01-14 16:53:16	11.956663333	-86.191756667	438.9	50.6	17.8	12	0.7	
T	2018-01-14 16:53:17	11.956786667	-86.191711667	437.7	52.0	18.9	12	0.7	
T	2018-01-14 16:53:18	11.956911667	-86.191666667	436.9	52.6	19.4	11	0.8	
T	2018-01-14 16:53:19	11.957036667	-86.191618333	436.1	52.8	20.1	12	0.7	
T	2018-01-14 16:53:20	11.957161667	-86.191568333	435.4	52.9	21.1	12	0.7	
T	2018-01-14 16:53:21	11.957286667	-86.191518333	435.1	53.0	21.7	12	0.7	
T	2018-01-14 16:53:22	11.957411667	-86.191466667	435.1	52.5	21.2	12	0.7	
T	2018-01-14 16:53:23	11.957535000	-86.191420000	435.8	51.5	19.3	12	0.7	
T	2018-01-14 16:53:24	11.957656667	-86.191381667	436.2	50.5	15.6	11	0.8	
T	2018-01-14 16:53:25	11.957780000	-86.191353333	437.7	49.7	9.2	11	0.8	
T	2018-01-14 16:53:26	11.957905000	-86.191341667	438.7	49.0	3.5	11	0.8	
T	2018-01-14 16:53:27	11.958025000	-86.191353333	439.1	47.9	353.4	11	0.8	
T	2018-01-14 16:53:28	11.958140000	-86.191390000	439.5	47.0	340.6	10	0.8	
T	2018-01-14 16:53:29	11.958241667	-86.191453333	440.2	46.2	327.3	10	0.8	
T	2018-01-14 16:53:30	11.958330000	-86.191533333	441.3	45.9	315.4	10	0.8	
T	2018-01-14 16:53:31	11.958401667	-86.191628333	442.6	45.6	306.2	12	0.7	
T	2018-01-14 16:53:32	11.958456667	-86.191733333	444.2	44.9	295.4	12	0.7	
T	2018-01-14 16:53:33	11.958490000	-86.191845000	445.1	44.5	282.8	12	0.7	
T	2018-01-14 16:53:34	11.958503333	-86.191958333	445.7	44.5	274.7	12	0.7	
T	2018-01-14 16:53:35	11.958503333	-86.192075000	446.3	45.1	269.4	12	0.7	
T	2018-01-14 16:53:36	11.958498333	-86.192190000	446.9	45.5	268.2	12	0.7	
T	2018-01-14 16:53:37	11.958491667	-86.192306667	447.4	44.9	267.9	12	0.7	
T	2018-01-14 16:53:38	11.958485000	-86.192421667	447.9	44.0	267.5	12	0.7	
T	2018-01-14 16:53:39	11.958478333	-86.192533333	448.5	43.3	267.4	12	0.7	
T	2018-01-14 16:53:40	11.958473333	-86.192643333	449.0	43.1	268.2	12	0.7	
T	2018-01-14 16:53:41	11.958470000	-86.192755000	449.3	43.1	269.2	12	0.7	
T	2018-01-14 16:53:42	11.958466667	-86.192865000	449.7	43.5	268.7	12	0.7	
T	2018-01-14 16:53:43	11.958463333	-86.192978333	450.1	44.1	269.0	12	0.7	
T	2018-01-14 16:53:44	11.958460000	-86.193091667	450.4	44.9	268.9	12	0.7	
T	2018-01-14 16:53:45	11.958456667	-86.193208333	450.8	45.6	268.4	12	0.7	
T	2018-01-14 16:53:46	11.958453333	-86.193326667	451.3	46.4	268.8	12	0.7	
T	2018-01-14 16:53:47	11.958451667	-86.193446667	451.6	47.1	269.8	12	0.7	
T	2018-01-14 16:53:48	11.958451667	-86.193568333	452.0	47.8	271.6	12	0.7	
T	2018-01-14 16:53:49	11.958458333	-86.193691667	452.3	48.5	275.1	12	0.7	
T	2018-01-14 16:53:50	11.958476667	-86.193816667	452.7	49.1	280.3	12	0.7	
T	2018-01-14 16:53:51	11.958505000	-86.193940000	453.0	49.6	285.9	12	0.7	
T	2018-01-14 16:53:52	11.958545000	-86.194060000	453.3	50.3	290.6	12	0.7	
T	2018-01-14 16:53:53	11.958593333	-86.194181667	453.6	51.0	292.5	12	0.7	
T	2018-01-14 16:53:54	11.958643333	-86.194301667	453.9	51.3	291.6	12	0.7	
T	2018-01-14 16:53:55	11.958686667	-86.194426667	454.3	51.6	287.5	12	0.7	
T	2018-01-14 16:53:56	11.958720000	-86.194555000	454.4	52.2	281.8	12	0.7	
T	2018-01-14 16:53:57	11.958740000	-86.194688333	454.7	52.6	275.1	12	0.7	
T	2018-01-14 16:53:58	11.958743333	-86.194823333	455.3	52.6	269.6	12	0.7	
T	2018-01-14 16:53:59	11.958740000	-86.194958333	456.1	52.5	267.7	12	0.7	
T	2018-01-14 16:54:00	11.958733333	-86.195091667	456.9	52.0	267.4	12	0.7	
T	2018-01-14 16:54:01	11.958726667	-86.195225000	457.6	51.3	266.8	12	0.7	
T	2018-01-14 16:54:02	11.958716667	-86.195355000	458.4	50.7	266.2	12	0.7	
T	2018-01-14 16:54:03	11.958708333	-86.195483333	459.3	50.2	266.2	12	0.7	
T	2018-01-14 16:54:04	11.958700000	-86.195611667	460.1	49.8	266.4	12	0.7	
T	2018-01-14 16:54:05	11.958691667	-86.195738333	460.8	49.3	267.0	12	0.7	
T	2018-01-14 16:54:06	11.958685000	-86.195863333	461.5	49.0	267.3	12	0.7	
T	2018-01-14 16:54:07	11.958678333	-86.195986667	462.2	48.6	267.2	12	0.7	
T	2018-01-14 16:54:08	11.958671667	-86.196110000	462.9	48.3	266.9	12	0.7	
T	2018-01-14 16:54:09	11.958663333	-86.196233333	463.5	48.4	265.9	12	0.7	
T	2018-01-14 16:54:10	11.958651667	-86.196356667	464.0	48.4	263.8	12	0.7	
T	2018-01-14 16:54:11	11.958636667	-86.196480000	464.6	49.1	263.4	12	0.7	
T	2018-01-14 16:54:12	11.958621667	-86.196605000	465.1	49.9	263.3	12	0.7	
T	2018-01-14 16:54:13	11.958606667	-86.196731667	465.5	50.0	262.8	12	0.7	
T	2018-01-14 16:54:14	11.958590000	-86.196858333	465.9	49.9	262.5	11	0.9	
T	2018-01-14 16:54:15	11.958571667	-86.196985000	466.3	49.5	262.3	12	0.7	
T	2018-01-14 16:54:16	11.958555000	-86.197110000	466.6	49.2	263.1	12	0.7	
T	2018-01-14 16:54:17	11.958540000	-86.197235000	466.8	49.7	263.6	12	0.7	
T	2018-01-14 16:54:18	11.958526667	-86.197361667	466.9	49.9	263.8	12	0.7	
T	2018-01-14 16:54:19	11.958516667	-86.197490000	466.8	50.0	265.8	12	0.7	
T	2018-01-14 16:54:20	11.958510000	-86.197620000	466.5	50.4	267.7	12	0.7	
T	2018-01-14 16:54:21	11.958508333	-86.197748333	466.3	50.6	269.0	12	0.7	
T	2018-01-14 16:54:22	11.958508333	-86.197880000	466.0	50.9	269.9	12	0.7	
T	2018-01-14 16:54:23	11.958510000	-86.198010000	465.6	51.0	271.7	12	0.7	
T	2018-01-14 16:54:24	11.958516667	-86.198140000	465.1	51.0	272.2	12	0.7	
T	2018-01-14 16:54:25	11.958521667	-86.198271667	464.6	51.5	273.2	12	0.7	
T	2018-01-14 16:54:26	11.958530000	-86.198403333	464.3	51.6	274.1	12	0.7	
T	2018-01-14 16:54:27	11.958543333	-86.198535000	463.8	51.4	276.3	12	0.7	
T	2018-01-14 16:54:28	11.958565000	-86.198665000	463.9	50.8	280.5	12	0.7	
T	2018-01-14 16:54:29	11.958595000	-86.198791667	463.9	50.7	285.0	12	0.7	
T	2018-01-14 16:54:30	11.958635000	-86.198915000	464.3	51.1	289.7	12	0.7	
T	2018-01-14 16:54:31	11.958685000	-86.199035000	464.9	50.7	294.5	11	0.8	
T	2018-01-14 16:54:32	11.958745000	-86.199150000	465.7	50.3	300.0	12	0.7	
T	2018-01-14 16:54:33	11.958815000	-86.199256667	466.9	49.5	303.5	12	0.7	
T	2018-01-14 16:54:34	11.958885000	-86.199360000	467.6	48.8	303.3	12	0.7	
T	2018-01-14 16:54:35	11.958953333	-86.199463333	468.4	48.1	303.0	12	0.7	
T	2018-01-14 16:54:36	11.959021667	-86.199565000	469.0	47.8	303.5	12	0.7	
T	2018-01-14 16:54:37	11.959090000	-86.199666667	469.7	47.7	303.5	12	0.7	
T	2018-01-14 16:54:38	11.959156667	-86.199766667	470.1	47.6	303.9	12	0.7	
T	2018-01-14 16:54:39	11.959225000	-86.199866667	470.7	47.6	304.1	12	0.7	
T	2018-01-14 16:54:40	11.959293333	-86.199966667	471.3	47.5	304.2	11	0.8	
T	2018-01-14 16:54:41	11.959361667	-86.200066667	472.0	47.4	304.2	11	0.8	
T	2018-01-14 16:54:42	11.959430000	-86.200166667	472.7	47.1	304.2	12	0.7	
T	2018-01-14 16:54:43	11.959496667	-86.200263333	473.3	46.2	304.1	12	0.7	
T	2018-01-14 16:54:44	11.959561667	-86.200361667	474.0	45.6	303.7	12	0.7	
T	2018-01-14 16:54:45	11.959625000	-86.200456667	474.6	45.2	303.2	12	0.7	
T	2018-01-14 16:54:46	11.959688333	-86.200553333	474.9	45.1	302.7	12	0.7	
T	2018-01-14 16:54:47	11.959748333	-86.200651667	474.9	45.1	301.2	12	0.7	
T	2018-01-14 16:54:48	11.959805000	-86.200751667	475.0	45.5	298.4	12	0.7	
T	2018-01-14 16:54:49	11.959856667	-86.200855000	475.1	45.9	295.2	12	0.7	
T	2018-01-14 16:54:50	11.959903333	-86.200963333	475.0	46.5	291.9	12	0.7	
T	2018-01-14 16:54:51	11.959945000	-86.201076667	474.9	47.1	290.1	12	0.7	
T	2018-01-14 16:54:52	11.959985000	-86.201190000	475.0	47.0	289.6	12	0.7	
T	2018-01-14 16:54:53	11.960025000	-86.201303333	475.4	48.2	288.8	12	0.7	
T	2018-01-14 16:54:54	11.960061667	-86.201420000	475.7	48.0	287.5	12	0.7	
