File,Number,Date,Time,so2 (ppm.m),so2 error,a,a_e,b,b_e,c,c_e,d,d_e,shift,shift_e,stretch,stretch_e,ring,ring_e,so2,so2_e,no2,no2_e,o3,o3_e,Fit window: 306.0 - 318.0 nm,ILS width: 0.5ILS Gauss Weight: 0.8
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00588.Master.Scope,588,04-30-2018,09:53:24,12.70770205,10.15836055,-4.54E-16,1.55E-16,4.26E-13,1.45E-13,-1.33E-10,4.54E-11,1.39E-08,4.73E-09,-0.004195447,0.010180934,-0.02753228,0.016328773,4.056956297,0.306156806,3.13E+16,2.50E+16,-3.48E+17,1.51E+17,1.01E+19,4.18E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00589.Master.Scope,589,04-30-2018,09:53:27,14.56504075,11.13025758,-4.67E-16,1.56E-16,4.38E-13,1.47E-13,-1.37E-10,4.58E-11,1.43E-08,4.78E-09,-0.010408127,0.011272417,-0.020556618,0.01807977,4.381404163,0.336388514,3.59E+16,2.74E+16,-3.44E+17,1.66E+17,1.02E+19,4.58E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00590.Master.Scope,590,04-30-2018,09:53:30,18.60136845,11.11493926,-5.10E-16,1.57E-16,4.79E-13,1.47E-13,-1.50E-10,4.61E-11,1.56E-08,4.81E-09,-0.003311982,0.011235432,-0.02965986,0.018031084,4.251017217,0.336131918,4.58E+16,2.74E+16,-3.20E+17,1.66E+17,1.04E+19,4.57E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00591.Master.Scope,591,04-30-2018,09:53:33,24.28657841,10.32931409,-4.91E-16,1.29E-16,4.59E-13,1.21E-13,-1.43E-10,3.78E-11,1.49E-08,3.94E-09,-0.006016797,0.010506096,-0.028799531,0.016843053,4.48864567,0.314406162,5.98E+16,2.54E+16,-4.25E+17,1.55E+17,9.85E+18,4.25E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00592.Master.Scope,592,04-30-2018,09:53:36,12.96799994,11.16806995,-5.10E-16,1.44E-16,4.79E-13,1.35E-13,-1.50E-10,4.23E-11,1.56E-08,4.41E-09,-0.008942862,0.011428851,-0.023658818,0.018354057,4.875764512,0.340534454,3.19E+16,2.75E+16,-5.15E+17,1.68E+17,1.03E+19,4.62E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00593.Master.Scope,593,04-30-2018,09:53:39,17.0848789,11.245625,-3.36E-16,1.30E-16,3.14E-13,1.22E-13,-9.79E-11,3.80E-11,1.02E-08,3.96E-09,0.002649267,0.011416348,-0.046189484,0.018315869,4.83406761,0.344183922,4.21E+16,2.77E+16,-5.63E+17,1.70E+17,9.63E+18,4.68E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00594.Master.Scope,594,04-30-2018,09:53:42,19.1375142,11.54900467,-5.05E-16,1.46E-16,4.74E-13,1.37E-13,-1.48E-10,4.28E-11,1.55E-08,4.46E-09,-0.007429172,0.011786728,-0.025718186,0.018944848,4.656377999,0.353142256,4.71E+16,2.84E+16,-3.82E+17,1.74E+17,1.03E+19,4.77E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00595.Master.Scope,595,04-30-2018,09:53:45,9.826700208,11.9180649,-4.96E-16,1.48E-16,4.66E-13,1.39E-13,-1.46E-10,4.37E-11,1.53E-08,4.56E-09,-0.005864335,0.012187431,-0.027439592,0.01963618,4.919331591,0.365650058,2.42E+16,2.94E+16,-4.10E+17,1.81E+17,1.07E+19,4.95E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00596.Master.Scope,596,04-30-2018,09:53:48,11.92350482,11.25526214,-4.81E-16,1.32E-16,4.51E-13,1.24E-13,-1.41E-10,3.87E-11,1.47E-08,4.04E-09,-0.0022394,0.011473952,-0.033412766,0.018470216,4.846844406,0.346040676,2.94E+16,2.77E+16,-4.03E+17,1.70E+17,1.03E+19,4.68E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00597.Master.Scope,597,04-30-2018,09:53:51,12.28276148,11.25075619,-4.48E-16,1.29E-16,4.20E-13,1.21E-13,-1.31E-10,3.78E-11,1.37E-08,3.94E-09,-0.00834316,0.011552954,-0.027419718,0.01855883,4.770702542,0.346137013,3.03E+16,2.77E+16,-5.11E+17,1.70E+17,1.02E+19,4.67E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00598.Master.Scope,598,04-30-2018,09:53:54,15.53355105,10.43520901,-5.17E-16,1.26E-16,4.86E-13,1.18E-13,-1.52E-10,3.71E-11,1.59E-08,3.87E-09,-0.005115926,0.010689115,-0.028153748,0.017215176,4.915552274,0.320691377,3.83E+16,2.57E+16,-4.12E+17,1.58E+17,1.06E+19,4.33E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00599.Master.Scope,599,04-30-2018,09:53:57,3.82170141,11.28568308,-5.79E-16,1.35E-16,5.44E-13,1.27E-13,-1.70E-10,3.97E-11,1.77E-08,4.15E-09,-0.00906125,0.01151418,-0.022044826,0.018554104,4.829947434,0.347299111,9.41E+15,2.78E+16,-3.08E+17,1.71E+17,1.05E+19,4.69E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00600.Master.Scope,600,04-30-2018,09:54:01,8.487060088,11.27773765,-5.24E-16,1.28E-16,4.91E-13,1.20E-13,-1.53E-10,3.76E-11,1.60E-08,3.93E-09,-0.0040942,0.011470086,-0.029663875,0.018464596,4.741883764,0.347326122,2.09E+16,2.78E+16,-4.65E+17,1.71E+17,1.03E+19,4.69E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00601.Master.Scope,601,04-30-2018,09:54:04,7.119921354,11.4911528,-4.70E-16,1.36E-16,4.41E-13,1.28E-13,-1.38E-10,4.00E-11,1.44E-08,4.17E-09,-0.009689748,0.011733308,-0.022628496,0.018891057,4.815908035,0.353435259,1.75E+16,2.83E+16,-3.88E+17,1.74E+17,1.05E+19,4.78E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00602.Master.Scope,602,04-30-2018,09:54:07,15.98337505,11.57755787,-5.56E-16,1.46E-16,5.22E-13,1.37E-13,-1.63E-10,4.30E-11,1.70E-08,4.49E-09,-0.009498316,0.011840296,-0.022042081,0.019033818,4.757187719,0.353622697,3.94E+16,2.85E+16,-3.82E+17,1.74E+17,1.04E+19,4.78E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00603.Master.Scope,603,04-30-2018,09:54:10,6.757607353,10.80189268,-5.97E-16,1.32E-16,5.60E-13,1.24E-13,-1.75E-10,3.90E-11,1.83E-08,4.07E-09,-0.007302022,0.011020368,-0.024401834,0.017710263,4.884761353,0.329384567,1.66E+16,2.66E+16,-5.92E+17,1.63E+17,1.04E+19,4.46E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00604.Master.Scope,604,04-30-2018,09:54:13,13.55324805,11.81623783,-4.57E-16,1.50E-16,4.28E-13,1.40E-13,-1.34E-10,4.39E-11,1.39E-08,4.58E-09,-0.003474352,0.011937043,-0.034322567,0.019163018,4.443118431,0.360905694,3.34E+16,2.91E+16,-4.08E+17,1.78E+17,9.98E+18,4.91E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00605.Master.Scope,605,04-30-2018,09:54:16,10.52109529,10.57840303,-5.18E-16,1.43E-16,4.85E-13,1.34E-13,-1.51E-10,4.18E-11,1.58E-08,4.36E-09,-0.011070878,0.010659004,-0.020357709,0.017104864,4.158441912,0.321918932,2.59E+16,2.61E+16,-4.19E+17,1.58E+17,1.00E+19,4.37E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00606.Master.Scope,606,04-30-2018,09:54:19,9.724293146,10.77216325,-4.52E-16,1.59E-16,4.24E-13,1.49E-13,-1.33E-10,4.67E-11,1.38E-08,4.87E-09,-0.004718181,0.010770692,-0.029021429,0.017282898,3.995001691,0.325898422,2.40E+16,2.65E+16,-2.79E+17,1.60E+17,1.01E+19,4.44E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00607.Master.Scope,607,04-30-2018,09:54:22,4.679002521,11.01701677,-5.28E-16,1.57E-16,4.95E-13,1.47E-13,-1.55E-10,4.60E-11,1.61E-08,4.80E-09,-0.00507161,0.011000387,-0.027616833,0.017672132,3.988431698,0.334341282,1.15E+16,2.71E+16,-3.55E+17,1.64E+17,1.02E+19,4.55E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00608.Master.Scope,608,04-30-2018,09:54:25,9.706214403,10.95321212,-4.24E-16,1.40E-16,3.97E-13,1.31E-13,-1.24E-10,4.10E-11,1.29E-08,4.28E-09,-0.00645536,0.011082195,-0.031498618,0.017759759,4.400996635,0.334504605,2.39E+16,2.70E+16,-4.66E+17,1.65E+17,9.79E+18,4.56E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00609.Master.Scope,609,04-30-2018,09:54:28,7.154480873,10.96156313,-4.44E-16,1.46E-16,4.17E-13,1.37E-13,-1.30E-10,4.29E-11,1.36E-08,4.48E-09,0.000969545,0.011088063,-0.038058612,0.017850517,4.635678714,0.334794674,1.76E+16,2.70E+16,-3.97E+17,1.65E+17,1.04E+19,4.55E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00610.Master.Scope,610,04-30-2018,09:54:31,18.23587581,11.57283616,-3.71E-16,1.49E-16,3.48E-13,1.40E-13,-1.09E-10,4.37E-11,1.13E-08,4.56E-09,-0.014814133,0.011770052,-0.01599828,0.018907311,4.387627247,0.354970364,4.49E+16,2.85E+16,-3.38E+17,1.74E+17,9.98E+18,4.81E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00611.Master.Scope,611,04-30-2018,09:54:34,8.278568646,11.00692094,-4.52E-16,1.62E-16,4.25E-13,1.52E-13,-1.33E-10,4.76E-11,1.39E-08,4.97E-09,-0.002006478,0.011130208,-0.032574834,0.01790468,4.539037101,0.336308936,2.04E+16,2.71E+16,-3.35E+17,1.66E+17,1.04E+19,4.57E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00612.Master.Scope,612,04-30-2018,09:54:37,5.829401911,10.54338395,-4.73E-16,1.50E-16,4.43E-13,1.40E-13,-1.38E-10,4.39E-11,1.44E-08,4.58E-09,-0.007277604,0.010578372,-0.027212406,0.016975795,4.141776894,0.322090312,1.44E+16,2.60E+16,-3.94E+17,1.58E+17,9.92E+18,4.37E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00613.Master.Scope,613,04-30-2018,09:54:40,8.655519123,11.36491693,-5.63E-16,1.47E-16,5.28E-13,1.38E-13,-1.65E-10,4.31E-11,1.72E-08,4.49E-09,-0.006497377,0.011455266,-0.028467264,0.018403947,4.324578255,0.347504275,2.13E+16,2.80E+16,-4.03E+17,1.70E+17,9.92E+18,4.70E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00614.Master.Scope,614,04-30-2018,09:54:44,12.53454565,11.27397205,-4.08E-16,1.48E-16,3.83E-13,1.38E-13,-1.20E-10,4.33E-11,1.25E-08,4.52E-09,-0.005497644,0.01148468,-0.02888962,0.01846911,4.755038731,0.344910398,3.09E+16,2.78E+16,-2.93E+17,1.70E+17,1.03E+19,4.68E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00615.Master.Scope,615,04-30-2018,09:54:47,7.642097974,11.34840684,-5.08E-16,1.39E-16,4.77E-13,1.30E-13,-1.49E-10,4.08E-11,1.56E-08,4.26E-09,-0.010620942,0.011584052,-0.020328597,0.018650811,4.802900613,0.348805768,1.88E+16,2.80E+16,-5.05E+17,1.72E+17,1.06E+19,4.72E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00616.Master.Scope,616,04-30-2018,09:54:50,4.57675145,10.9770636,-4.94E-16,1.34E-16,4.64E-13,1.26E-13,-1.45E-10,3.93E-11,1.51E-08,4.10E-09,-0.008158919,0.011221762,-0.02215302,0.018077064,4.992058003,0.337145777,1.13E+16,2.70E+16,-3.36E+17,1.66E+17,1.05E+19,4.57E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00617.Master.Scope,617,04-30-2018,09:54:53,8.049663842,10.61694841,-4.78E-16,1.30E-16,4.49E-13,1.22E-13,-1.41E-10,3.83E-11,1.47E-08,3.99E-09,-0.013374812,0.010919654,-0.017011473,0.017552828,4.862105488,0.32616353,1.98E+16,2.61E+16,-4.61E+17,1.61E+17,1.05E+19,4.41E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00618.Master.Scope,618,04-30-2018,09:54:56,5.957717477,11.24019717,-5.26E-16,1.43E-16,4.94E-13,1.34E-13,-1.54E-10,4.20E-11,1.61E-08,4.38E-09,-0.005781326,0.011416605,-0.030038878,0.018353888,4.64091835,0.345318499,1.47E+16,2.77E+16,-4.40E+17,1.70E+17,1.02E+19,4.67E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00619.Master.Scope,619,04-30-2018,09:54:59,8.143724922,10.62893141,-4.31E-16,1.60E-16,4.04E-13,1.50E-13,-1.26E-10,4.70E-11,1.31E-08,4.90E-09,-0.006824664,0.010608492,-0.028107058,0.017018412,3.868599421,0.324645889,2.01E+16,2.62E+16,-4.20E+17,1.59E+17,9.89E+18,4.41E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00620.Master.Scope,620,04-30-2018,09:55:02,12.49545949,10.64088175,-3.86E-16,1.69E-16,3.62E-13,1.59E-13,-1.13E-10,4.97E-11,1.18E-08,5.18E-09,-0.003646205,0.010612824,-0.032260302,0.017004756,3.840929196,0.323397442,3.08E+16,2.62E+16,-4.26E+17,1.59E+17,9.95E+18,4.41E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00621.Master.Scope,621,04-30-2018,09:55:05,4.35436294,10.7176063,-3.37E-16,1.60E-16,3.17E-13,1.50E-13,-9.91E-11,4.70E-11,1.03E-08,4.90E-09,-0.003274137,0.010708611,-0.032565777,0.017220809,4.095282696,0.327274549,1.07E+16,2.64E+16,-3.74E+17,1.61E+17,1.03E+19,4.46E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00622.Master.Scope,622,04-30-2018,09:55:08,8.00596626,11.28887988,-4.96E-16,1.46E-16,4.66E-13,1.37E-13,-1.46E-10,4.29E-11,1.52E-08,4.48E-09,-0.00642651,0.011415002,-0.027791073,0.018355904,4.418374869,0.347063516,1.97E+16,2.78E+16,-4.70E+17,1.70E+17,1.02E+19,4.70E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00623.Master.Scope,623,04-30-2018,09:55:11,9.696277032,10.37505769,-4.47E-16,1.38E-16,4.19E-13,1.30E-13,-1.31E-10,4.06E-11,1.37E-08,4.23E-09,-0.009543475,0.010594077,-0.023453612,0.017052036,4.82178349,0.319464618,2.39E+16,2.56E+16,-4.22E+17,1.57E+17,1.04E+19,4.32E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00624.Master.Scope,624,04-30-2018,09:55:14,10.01757997,10.72234279,-4.46E-16,1.68E-16,4.18E-13,1.57E-13,-1.31E-10,4.92E-11,1.36E-08,5.13E-09,-0.003046847,0.010707672,-0.030250017,0.017213546,3.944283431,0.328279142,2.47E+16,2.64E+16,-3.51E+17,1.61E+17,9.91E+18,4.46E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00625.Master.Scope,625,04-30-2018,09:55:17,12.02024035,inf,-4.87E-16,inf,4.58E-13,inf,-1.43E-10,inf,1.50E-08,inf,-2.68E-07,inf,-0.035630242,inf,3.236394439,inf,2.96E+16,inf,-3.59E+17,inf,1.01E+19,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00626.Master.Scope,626,04-30-2018,09:55:20,16.89030017,inf,-3.65E-16,inf,3.43E-13,inf,-1.07E-10,inf,1.12E-08,inf,-2.68E-07,inf,-0.036248273,inf,3.177746507,inf,4.16E+16,inf,-3.27E+17,inf,9.72E+18,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00627.Master.Scope,627,04-30-2018,09:55:23,11.01894604,inf,-4.27E-16,inf,4.01E-13,inf,-1.26E-10,inf,1.31E-08,inf,-2.68E-07,inf,-0.035517477,inf,2.827653441,inf,2.71E+16,inf,-3.14E+17,inf,9.89E+18,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00628.Master.Scope,628,04-30-2018,09:55:27,8.486080289,inf,-4.59E-16,inf,4.32E-13,inf,-1.35E-10,inf,1.41E-08,inf,-2.68E-07,inf,-0.036542619,inf,2.824491169,inf,2.09E+16,inf,-3.96E+17,inf,9.92E+18,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00629.Master.Scope,629,04-30-2018,09:55:30,10.88317219,inf,-6.81E-16,inf,6.41E-13,inf,-2.01E-10,inf,2.10E-08,inf,-2.68E-07,inf,-0.034657143,inf,2.513596449,inf,2.68E+16,inf,-3.71E+17,inf,9.92E+18,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00630.Master.Scope,630,04-30-2018,09:55:33,13.09194743,inf,-5.99E-16,inf,5.63E-13,inf,-1.76E-10,inf,1.83E-08,inf,-2.68E-07,inf,-0.033268706,inf,2.95319172,inf,3.22E+16,inf,-3.53E+17,inf,9.76E+18,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00631.Master.Scope,631,04-30-2018,09:55:36,11.96308816,inf,-4.34E-16,inf,4.08E-13,inf,-1.28E-10,inf,1.33E-08,inf,-2.68E-07,inf,-0.034372765,inf,3.052459072,inf,2.95E+16,inf,-3.76E+17,inf,9.80E+18,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00632.Master.Scope,632,04-30-2018,09:55:39,11.67484732,inf,-4.80E-16,inf,4.51E-13,inf,-1.41E-10,inf,1.47E-08,inf,-2.68E-07,inf,-0.035382869,inf,3.294488624,inf,2.88E+16,inf,-4.65E+17,inf,1.01E+19,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00633.Master.Scope,633,04-30-2018,09:55:42,14.25711443,inf,-3.96E-16,inf,3.71E-13,inf,-1.16E-10,inf,1.20E-08,inf,-2.68E-07,inf,-0.039229353,inf,2.919002459,inf,3.51E+16,inf,-4.00E+17,inf,9.39E+18,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00634.Master.Scope,634,04-30-2018,09:55:45,8.07559255,inf,-5.83E-16,inf,5.47E-13,inf,-1.71E-10,inf,1.78E-08,inf,-2.68E-07,inf,-0.03819453,inf,2.838628686,inf,1.99E+16,inf,-4.28E+17,inf,9.68E+18,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00635.Master.Scope,635,04-30-2018,09:55:48,11.48686071,inf,-5.03E-16,inf,4.73E-13,inf,-1.48E-10,inf,1.54E-08,inf,-2.68E-07,inf,-0.037683653,inf,2.809992627,inf,2.83E+16,inf,-3.51E+17,inf,9.70E+18,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00636.Master.Scope,636,04-30-2018,09:55:51,13.19222697,inf,-4.61E-16,inf,4.33E-13,inf,-1.35E-10,inf,1.41E-08,inf,-2.68E-07,inf,-0.036503383,inf,3.225866718,inf,3.25E+16,inf,-3.19E+17,inf,9.95E+18,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00637.Master.Scope,637,04-30-2018,09:55:54,6.857766178,inf,-3.86E-16,inf,3.63E-13,inf,-1.13E-10,inf,1.18E-08,inf,-2.68E-07,inf,-0.039955473,inf,3.794212134,inf,1.69E+16,inf,-4.01E+17,inf,1.01E+19,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00638.Master.Scope,638,04-30-2018,09:55:57,11.94035963,inf,-5.56E-16,inf,5.22E-13,inf,-1.63E-10,inf,1.70E-08,inf,-2.68E-07,inf,-0.036952388,inf,3.863727014,inf,2.94E+16,inf,-3.84E+17,inf,1.03E+19,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00639.Master.Scope,639,04-30-2018,09:56:00,6.342678273,inf,-4.52E-16,inf,4.24E-13,inf,-1.32E-10,inf,1.38E-08,inf,-2.68E-07,inf,-0.039299665,inf,4.022490003,inf,1.56E+16,inf,-4.76E+17,inf,9.84E+18,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00640.Master.Scope,640,04-30-2018,09:56:03,9.640290281,inf,-3.94E-16,inf,3.69E-13,inf,-1.15E-10,inf,1.20E-08,inf,-2.68E-07,inf,-0.040550918,inf,3.70947573,inf,2.37E+16,inf,-4.43E+17,inf,9.96E+18,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00641.Master.Scope,641,04-30-2018,09:56:06,10.19228422,inf,-3.97E-16,inf,3.73E-13,inf,-1.17E-10,inf,1.21E-08,inf,-2.68E-07,inf,-0.038794199,inf,3.574401443,inf,2.51E+16,inf,-3.90E+17,inf,1.00E+19,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00642.Master.Scope,642,04-30-2018,09:56:10,12.99031563,inf,-4.68E-16,inf,4.39E-13,inf,-1.37E-10,inf,1.43E-08,inf,-2.68E-07,inf,-0.040616143,inf,3.87727146,inf,3.20E+16,inf,-4.54E+17,inf,1.02E+19,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00643.Master.Scope,643,04-30-2018,09:56:13,1.119912392,inf,-3.80E-16,inf,3.57E-13,inf,-1.12E-10,inf,1.17E-08,inf,-2.68E-07,inf,-0.036364579,inf,3.586635452,inf,2.76E+15,inf,-3.82E+17,inf,1.03E+19,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00644.Master.Scope,644,04-30-2018,09:56:16,3.745504385,inf,-4.49E-16,inf,4.21E-13,inf,-1.32E-10,inf,1.37E-08,inf,-2.68E-07,inf,-0.039689711,inf,3.83902315,inf,9.23E+15,inf,-4.73E+17,inf,1.00E+19,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00645.Master.Scope,645,04-30-2018,09:56:19,4.548644031,inf,-5.14E-16,inf,4.82E-13,inf,-1.51E-10,inf,1.57E-08,inf,-2.68E-07,inf,-0.037715669,inf,3.81201281,inf,1.12E+16,inf,-4.79E+17,inf,1.01E+19,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00646.Master.Scope,646,04-30-2018,09:56:22,9.108612268,inf,-3.93E-16,inf,3.69E-13,inf,-1.15E-10,inf,1.20E-08,inf,-2.68E-07,inf,-0.040717991,inf,3.819871246,inf,2.24E+16,inf,-4.30E+17,inf,1.00E+19,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00647.Master.Scope,647,04-30-2018,09:56:25,8.076246934,inf,-4.87E-16,inf,4.58E-13,inf,-1.43E-10,inf,1.50E-08,inf,-2.68E-07,inf,-0.037095745,inf,3.644111933,inf,1.99E+16,inf,-3.88E+17,inf,1.02E+19,inf,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00648.Master.Scope,648,04-30-2018,09:56:28,13.19840489,inf,-4.05E-16,inf,3.80E-13,inf,-1.19E-10,inf,1.24E-08,inf,-2.68E-07,inf,-0.040625922,inf,3.543812899,inf,3.25E+16,inf,-3.87E+17,inf,9.87E+18,inf,,
