type	time	latitude	longitude	altitude (m)	speed (km/h)	course	sat	hdop	name
T	2018-04-30 09:32:18	-21.232493333	55.671931667	2348.3	8.6	195.7	10	0.8	
T	2018-04-30 09:32:19	-21.232513333	55.671926667	2348.4	8.0	192.3	10	0.8	
T	2018-04-30 09:32:20	-21.232533333	55.671921667	2348.5	8.1	188.1	10	0.8	
T	2018-04-30 09:32:21	-21.232555000	55.671916667	2348.5	9.2	191.8	10	0.8	
T	2018-04-30 09:32:22	-21.232578333	55.671911667	2348.5	9.2	192.0	10	0.8	
T	2018-04-30 09:32:23	-21.232598333	55.671906667	2348.5	7.6	197.6	10	0.8	
T	2018-04-30 09:32:24	-21.232616667	55.671898333	2348.5	7.7	201.4	10	0.8	
T	2018-04-30 09:32:25	-21.232636667	55.671890000	2348.6	9.1	204.2	9	0.9	
T	2018-04-30 09:32:26	-21.232658333	55.671878333	2348.6	10.3	205.5	9	0.9	
T	2018-04-30 09:32:27	-21.232683333	55.671866667	2348.7	10.8	203.0	10	0.8	
T	2018-04-30 09:32:28	-21.232706667	55.671855000	2348.7	10.2	205.4	10	0.8	
T	2018-04-30 09:32:29	-21.232731667	55.671841667	2348.7	10.5	206.7	10	0.8	
T	2018-04-30 09:32:30	-21.232755000	55.671828333	2348.7	11.1	206.9	10	0.8	
T	2018-04-30 09:32:31	-21.232781667	55.671816667	2348.8	11.1	201.2	10	0.8	
T	2018-04-30 09:32:32	-21.232806667	55.671805000	2348.8	11.3	201.9	10	0.8	
T	2018-04-30 09:32:33	-21.232833333	55.671793333	2348.8	10.2	203.0	10	0.8	
T	2018-04-30 09:32:34	-21.232856667	55.671783333	2348.9	9.9	201.3	10	0.8	
T	2018-04-30 09:32:35	-21.232880000	55.671771667	2348.9	10.7	203.2	10	0.8	
T	2018-04-30 09:32:36	-21.232908333	55.671758333	2348.9	12.3	204.2	10	0.8	
T	2018-04-30 09:32:37	-21.232936667	55.671743333	2349.0	12.9	203.8	10	0.8	
T	2018-04-30 09:32:38	-21.232966667	55.671728333	2349.0	12.7	206.2	10	0.8	
T	2018-04-30 09:32:39	-21.232995000	55.671713333	2349.0	12.7	206.1	10	0.8	
T	2018-04-30 09:32:40	-21.233023333	55.671698333	2349.0	11.9	205.5	10	0.8	
T	2018-04-30 09:32:41	-21.233048333	55.671685000	2349.0	10.9	203.5	10	0.8	
T	2018-04-30 09:32:42	-21.233073333	55.671671667	2349.0	10.0	205.2	10	0.8	
T	2018-04-30 09:32:43	-21.233095000	55.671660000	2349.0	9.2	207.0	10	0.8	
T	2018-04-30 09:32:44	-21.233115000	55.671648333	2348.9	9.4	208.0	10	0.8	
T	2018-04-30 09:32:45	-21.233136667	55.671635000	2348.9	10.1	206.9	10	0.8	
T	2018-04-30 09:32:46	-21.233161667	55.671621667	2348.9	10.7	206.0	10	0.8	
T	2018-04-30 09:32:47	-21.233185000	55.671610000	2348.9	10.2	207.8	10	0.8	
T	2018-04-30 09:32:48	-21.233206667	55.671596667	2348.9	9.9	207.3	10	0.8	
T	2018-04-30 09:32:49	-21.233228333	55.671585000	2348.9	8.8	206.8	10	0.8	
T	2018-04-30 09:32:50	-21.233246667	55.671573333	2348.9	7.8	209.9	9	0.9	
T	2018-04-30 09:32:51	-21.233265000	55.671561667	2349.0	8.5	207.8	10	0.8	
T	2018-04-30 09:32:52	-21.233286667	55.671550000	2349.0	10.6	207.1	10	0.8	
T	2018-04-30 09:32:53	-21.233310000	55.671536667	2349.1	10.9	205.5	10	0.8	
T	2018-04-30 09:32:54	-21.233335000	55.671523333	2349.1	11.0	206.1	10	0.8	
T	2018-04-30 09:32:55	-21.233360000	55.671508333	2349.2	11.5	212.8	10	0.8	
T	2018-04-30 09:32:56	-21.233385000	55.671490000	2349.2	12.2	215.4	10	0.8	
T	2018-04-30 09:32:57	-21.233410000	55.671468333	2349.3	13.2	218.3	10	0.8	
T	2018-04-30 09:32:58	-21.233436667	55.671445000	2349.5	14.2	221.8	10	0.8	
T	2018-04-30 09:32:59	-21.233463333	55.671416667	2349.5	15.1	226.2	10	0.8	
T	2018-04-30 09:33:00	-21.233490000	55.671385000	2349.6	15.8	228.8	10	0.8	
T	2018-04-30 09:33:01	-21.233516667	55.671351667	2349.8	16.4	232.0	10	0.8	
T	2018-04-30 09:33:02	-21.233540000	55.671315000	2349.9	16.7	235.2	10	0.8	
T	2018-04-30 09:33:03	-21.233563333	55.671276667	2350.0	16.5	239.5	10	0.8	
T	2018-04-30 09:33:04	-21.233583333	55.671238333	2350.1	16.3	244.3	10	0.8	
T	2018-04-30 09:33:05	-21.233598333	55.671196667	2350.2	16.2	250.7	10	0.8	
T	2018-04-30 09:33:06	-21.233610000	55.671155000	2350.3	16.0	255.0	10	0.8	
T	2018-04-30 09:33:07	-21.233618333	55.671111667	2350.4	16.5	259.3	10	0.8	
T	2018-04-30 09:33:08	-21.233625000	55.671066667	2350.6	16.9	262.2	10	0.8	
T	2018-04-30 09:33:09	-21.233630000	55.671021667	2350.8	17.0	267.5	10	0.8	
T	2018-04-30 09:33:10	-21.233630000	55.670975000	2350.9	17.3	269.0	10	0.8	
T	2018-04-30 09:33:11	-21.233630000	55.670928333	2351.0	17.5	270.1	10	0.8	
T	2018-04-30 09:33:12	-21.233630000	55.670880000	2351.2	17.5	272.7	10	0.8	
T	2018-04-30 09:33:13	-21.233626667	55.670833333	2351.3	17.4	273.7	10	0.8	
T	2018-04-30 09:33:14	-21.233623333	55.670786667	2351.4	17.4	275.8	10	0.8	
T	2018-04-30 09:33:15	-21.233616667	55.670740000	2351.6	16.4	277.6	10	0.8	
T	2018-04-30 09:33:16	-21.233611667	55.670698333	2351.7	14.7	278.8	10	0.8	
T	2018-04-30 09:33:17	-21.233606667	55.670661667	2351.8	13.7	279.0	10	0.8	
T	2018-04-30 09:33:18	-21.233600000	55.670626667	2351.8	12.3	281.2	10	0.8	
T	2018-04-30 09:33:19	-21.233595000	55.670595000	2351.9	11.0	281.0	10	0.8	
T	2018-04-30 09:33:20	-21.233588333	55.670566667	2352.0	11.3	283.3	10	0.8	
T	2018-04-30 09:33:21	-21.233581667	55.670535000	2352.0	11.9	283.0	10	0.8	
T	2018-04-30 09:33:22	-21.233573333	55.670503333	2352.0	13.0	284.8	10	0.8	
T	2018-04-30 09:33:23	-21.233565000	55.670466667	2352.0	14.1	283.8	10	0.8	
T	2018-04-30 09:33:24	-21.233556667	55.670428333	2352.0	15.6	281.6	10	0.8	
T	2018-04-30 09:33:25	-21.233550000	55.670385000	2351.9	16.6	276.9	10	0.8	
T	2018-04-30 09:33:26	-21.233546667	55.670341667	2351.8	16.1	272.9	10	0.8	
T	2018-04-30 09:33:27	-21.233545000	55.670298333	2351.7	16.0	269.9	10	0.8	
T	2018-04-30 09:33:28	-21.233546667	55.670255000	2351.5	16.1	266.6	10	0.8	
T	2018-04-30 09:33:29	-21.233550000	55.670211667	2351.2	15.8	264.0	10	0.8	
T	2018-04-30 09:33:30	-21.233555000	55.670168333	2351.0	16.3	261.8	10	0.8	
T	2018-04-30 09:33:31	-21.233561667	55.670123333	2350.8	16.9	259.7	10	0.8	
T	2018-04-30 09:33:32	-21.233570000	55.670078333	2350.5	17.3	259.5	10	0.8	
T	2018-04-30 09:33:33	-21.233578333	55.670031667	2350.2	17.8	259.5	10	0.8	
T	2018-04-30 09:33:34	-21.233586667	55.669985000	2350.0	17.9	259.7	10	0.8	
T	2018-04-30 09:33:35	-21.233593333	55.669936667	2349.8	18.0	261.2	10	0.8	
T	2018-04-30 09:33:36	-21.233600000	55.669888333	2349.6	18.2	262.0	10	0.8	
T	2018-04-30 09:33:37	-21.233606667	55.669840000	2349.4	18.2	261.7	9	0.9	
T	2018-04-30 09:33:38	-21.233613333	55.669791667	2349.2	18.3	262.5	9	0.9	
T	2018-04-30 09:33:39	-21.233618333	55.669741667	2349.0	18.5	263.3	10	0.8	
T	2018-04-30 09:33:40	-21.233623333	55.669691667	2348.9	18.5	264.6	10	0.8	
T	2018-04-30 09:33:41	-21.233626667	55.669643333	2348.8	18.2	266.9	10	0.8	
T	2018-04-30 09:33:42	-21.233626667	55.669595000	2348.7	17.9	272.6	10	0.8	
T	2018-04-30 09:33:43	-21.233621667	55.669546667	2348.6	17.6	278.8	10	0.8	
T	2018-04-30 09:33:44	-21.233613333	55.669500000	2348.6	17.5	285.2	10	0.8	
T	2018-04-30 09:33:45	-21.233600000	55.669456667	2348.6	17.2	290.6	10	0.8	
T	2018-04-30 09:33:46	-21.233581667	55.669415000	2348.6	16.0	296.1	10	0.8	
T	2018-04-30 09:33:47	-21.233563333	55.669378333	2348.7	15.1	299.1	10	0.8	
T	2018-04-30 09:33:48	-21.233545000	55.669343333	2348.8	14.5	299.4	10	0.8	
T	2018-04-30 09:33:49	-21.233528333	55.669310000	2348.9	13.3	297.9	10	0.8	
T	2018-04-30 09:33:50	-21.233515000	55.669281667	2349.0	10.8	297.3	10	0.8	
T	2018-04-30 09:33:51	-21.233503333	55.669258333	2349.1	8.7	298.4	10	0.8	
T	2018-04-30 09:33:52	-21.233493333	55.669238333	2349.1	8.3	298.5	10	0.8	
T	2018-04-30 09:33:53	-21.233483333	55.669218333	2349.1	8.7	299.6	10	0.8	
T	2018-04-30 09:33:54	-21.233473333	55.669198333	2349.1	8.5	297.8	10	0.8	
T	2018-04-30 09:33:55	-21.233463333	55.669180000	2349.2	7.6	300.4	10	0.8	
T	2018-04-30 09:33:56	-21.233453333	55.669161667	2349.2	8.4	298.6	10	0.8	
T	2018-04-30 09:33:57	-21.233443333	55.669141667	2349.1	9.0	298.1	10	0.8	
T	2018-04-30 09:33:58	-21.233431667	55.669118333	2349.1	9.8	297.5	10	0.8	
T	2018-04-30 09:33:59	-21.233421667	55.669096667	2349.1	9.3	297.0	10	0.8	
T	2018-04-30 09:34:00	-21.233410000	55.669075000	2349.0	9.0	298.7	10	0.8	
T	2018-04-30 09:34:01	-21.233398333	55.669051667	2349.0	9.8	299.1	10	0.8	
T	2018-04-30 09:34:02	-21.233386667	55.669026667	2348.9	11.1	297.7	10	0.8	
T	2018-04-30 09:34:03	-21.233373333	55.669000000	2348.9	12.3	298.1	10	0.8	
T	2018-04-30 09:34:04	-21.233356667	55.668968333	2348.8	14.2	297.9	10	0.8	
T	2018-04-30 09:34:05	-21.233340000	55.668931667	2348.7	15.7	296.9	10	0.8	
T	2018-04-30 09:34:06	-21.233321667	55.668893333	2348.6	16.2	296.8	10	0.8	
T	2018-04-30 09:34:07	-21.233303333	55.668855000	2348.5	16.5	297.8	10	0.8	
T	2018-04-30 09:34:08	-21.233283333	55.668815000	2348.4	16.9	299.6	10	0.8	
T	2018-04-30 09:34:09	-21.233261667	55.668776667	2348.2	16.8	300.6	10	0.8	
T	2018-04-30 09:34:10	-21.233240000	55.668738333	2348.1	16.3	300.9	10	0.8	
T	2018-04-30 09:34:11	-21.233220000	55.668701667	2348.0	15.2	301.1	10	0.8	
T	2018-04-30 09:34:12	-21.233200000	55.668668333	2347.9	14.0	302.1	10	0.8	
T	2018-04-30 09:34:13	-21.233183333	55.668635000	2347.8	13.7	296.8	10	0.8	
T	2018-04-30 09:34:14	-21.233168333	55.668600000	2347.6	14.4	292.2	10	0.8	
T	2018-04-30 09:34:15	-21.233156667	55.668563333	2347.5	15.2	285.7	10	0.8	
T	2018-04-30 09:34:16	-21.233148333	55.668523333	2347.3	15.4	282.7	10	0.8	
T	2018-04-30 09:34:17	-21.233138333	55.668481667	2347.1	16.1	285.6	10	0.8	
T	2018-04-30 09:34:18	-21.233126667	55.668438333	2346.9	17.6	288.6	10	0.8	
T	2018-04-30 09:34:19	-21.233111667	55.668393333	2346.7	18.7	290.8	10	0.8	
T	2018-04-30 09:34:20	-21.233093333	55.668345000	2346.4	18.6	292.2	10	0.8	
T	2018-04-30 09:34:21	-21.233076667	55.668300000	2346.2	17.6	291.9	10	0.8	
T	2018-04-30 09:34:22	-21.233060000	55.668256667	2345.9	17.2	292.1	10	0.8	
T	2018-04-30 09:34:23	-21.233045000	55.668215000	2345.7	16.9	293.6	10	0.8	
T	2018-04-30 09:34:24	-21.233025000	55.668175000	2345.4	16.1	300.2	10	0.8	
T	2018-04-30 09:34:25	-21.233003333	55.668140000	2345.1	15.1	309.0	10	0.8	
T	2018-04-30 09:34:26	-21.232981667	55.668113333	2344.9	11.7	311.1	10	0.8	
T	2018-04-30 09:34:27	-21.232963333	55.668091667	2344.7	9.8	313.0	10	0.8	
T	2018-04-30 09:34:28	-21.232948333	55.668071667	2344.5	9.2	309.5	10	0.8	
T	2018-04-30 09:34:29	-21.232933333	55.668051667	2344.4	9.0	305.3	10	0.8	
T	2018-04-30 09:34:30	-21.232921667	55.668030000	2344.3	9.7	302.1	10	0.8	
T	2018-04-30 09:34:31	-21.232906667	55.668005000	2344.1	11.8	300.9	10	0.8	
T	2018-04-30 09:34:32	-21.232891667	55.667978333	2343.9	11.7	301.5	10	0.8	
T	2018-04-30 09:34:33	-21.232876667	55.667951667	2343.7	11.5	300.2	10	0.8	
T	2018-04-30 09:34:34	-21.232863333	55.667925000	2343.5	11.1	296.8	10	0.8	
T	2018-04-30 09:34:35	-21.232851667	55.667898333	2343.3	11.4	295.7	10	0.8	
T	2018-04-30 09:34:36	-21.232838333	55.667868333	2343.0	13.1	295.5	10	0.8	
T	2018-04-30 09:34:37	-21.232823333	55.667835000	2342.8	14.2	294.6	10	0.8	
T	2018-04-30 09:34:38	-21.232810000	55.667800000	2342.6	14.1	293.6	10	0.8	
T	2018-04-30 09:34:39	-21.232795000	55.667765000	2342.4	14.0	292.4	10	0.8	
T	2018-04-30 09:34:40	-21.232783333	55.667730000	2342.1	13.9	290.9	10	0.8	
T	2018-04-30 09:34:41	-21.232771667	55.667693333	2341.8	14.6	287.9	10	0.8	
T	2018-04-30 09:34:42	-21.232761667	55.667653333	2341.4	15.7	284.4	10	0.8	
T	2018-04-30 09:34:43	-21.232751667	55.667613333	2341.0	15.8	282.2	10	0.8	
T	2018-04-30 09:34:44	-21.232745000	55.667571667	2340.6	15.6	280.8	10	0.8	
T	2018-04-30 09:34:45	-21.232740000	55.667531667	2340.2	14.7	278.0	10	0.8	
T	2018-04-30 09:34:46	-21.232735000	55.667496667	2339.8	11.9	275.9	10	0.8	
T	2018-04-30 09:34:47	-21.232735000	55.667466667	2339.6	11.1	269.8	10	0.8	
T	2018-04-30 09:34:48	-21.232736667	55.667438333	2339.3	9.8	263.7	10	0.8	
T	2018-04-30 09:34:49	-21.232740000	55.667416667	2339.0	7.6	259.1	10	0.8	
T	2018-04-30 09:34:50	-21.232743333	55.667398333	2338.8	6.5	256.2	10	0.8	
T	2018-04-30 09:34:51	-21.232748333	55.667383333	2338.6	4.9	255.5	10	0.8	
T	2018-04-30 09:34:52	-21.232750000	55.667371667	2338.4	4.6	264.5	10	0.8	
T	2018-04-30 09:34:53	-21.232751667	55.667358333	2338.3	5.2	262.9	10	0.8	
T	2018-04-30 09:34:54	-21.232753333	55.667343333	2338.1	6.1	271.6	10	0.8	
T	2018-04-30 09:34:55	-21.232753333	55.667325000	2338.0	7.6	272.3	10	0.8	
T	2018-04-30 09:34:56	-21.232750000	55.667301667	2337.7	9.9	280.1	9	1.0	
T	2018-04-30 09:34:57	-21.232745000	55.667273333	2337.4	12.6	283.9	10	0.8	
T	2018-04-30 09:34:58	-21.232736667	55.667238333	2337.2	14.1	287.9	10	0.8	
T	2018-04-30 09:34:59	-21.232723333	55.667201667	2336.9	14.3	291.6	10	0.8	
T	2018-04-30 09:35:00	-21.232710000	55.667166667	2336.6	14.3	297.2	10	0.8	
T	2018-04-30 09:35:01	-21.232693333	55.667133333	2336.3	14.0	298.0	10	0.8	
T	2018-04-30 09:35:02	-21.232676667	55.667103333	2336.0	11.8	301.9	10	0.8	
T	2018-04-30 09:35:03	-21.232661667	55.667080000	2335.7	9.8	305.6	10	0.8	
T	2018-04-30 09:35:04	-21.232646667	55.667058333	2335.4	9.7	310.5	10	0.8	
T	2018-04-30 09:35:05	-21.232630000	55.667038333	2335.3	11.0	316.1	10	0.8	
T	2018-04-30 09:35:06	-21.232606667	55.667016667	2335.1	13.4	320.7	10	0.8	
T	2018-04-30 09:35:07	-21.232580000	55.666995000	2334.8	13.8	326.4	10	0.8	
T	2018-04-30 09:35:08	-21.232550000	55.666975000	2334.5	13.4	327.6	10	0.8	
T	2018-04-30 09:35:09	-21.232521667	55.666958333	2334.3	13.1	331.9	10	0.8	
T	2018-04-30 09:35:10	-21.232491667	55.666941667	2334.0	14.2	336.1	10	0.8	
T	2018-04-30 09:35:11	-21.232456667	55.666926667	2333.7	15.6	338.5	10	0.8	
T	2018-04-30 09:35:12	-21.232420000	55.666911667	2333.5	16.1	340.8	10	0.8	
T	2018-04-30 09:35:13	-21.232381667	55.666896667	2333.2	16.0	340.6	10	0.8	
T	2018-04-30 09:35:14	-21.232345000	55.666883333	2333.0	15.2	339.2	10	0.8	
T	2018-04-30 09:35:15	-21.232310000	55.666868333	2332.8	14.5	338.3	10	0.8	
T	2018-04-30 09:35:16	-21.232276667	55.666853333	2332.6	14.8	335.8	10	0.8	
T	2018-04-30 09:35:17	-21.232241667	55.666835000	2332.4	15.3	332.9	10	0.8	
T	2018-04-30 09:35:18	-21.232208333	55.666815000	2332.2	15.8	330.0	10	0.8	
T	2018-04-30 09:35:19	-21.232173333	55.666793333	2332.0	16.1	327.2	10	0.8	
T	2018-04-30 09:35:20	-21.232140000	55.666768333	2331.8	16.2	325.6	10	0.8	
T	2018-04-30 09:35:21	-21.232106667	55.666743333	2331.6	15.9	325.2	10	0.8	
T	2018-04-30 09:35:22	-21.232075000	55.666720000	2331.3	15.1	326.1	10	0.8	
T	2018-04-30 09:35:23	-21.232045000	55.666700000	2331.2	14.1	329.4	10	0.8	
T	2018-04-30 09:35:24	-21.232015000	55.666681667	2331.0	12.8	333.6	10	0.8	
T	2018-04-30 09:35:25	-21.231986667	55.666666667	2330.8	12.0	332.7	10	0.8	
T	2018-04-30 09:35:26	-21.231961667	55.666651667	2330.7	11.7	331.3	10	0.8	
T	2018-04-30 09:35:27	-21.231933333	55.666635000	2330.5	13.4	327.9	10	0.8	
T	2018-04-30 09:35:28	-21.231903333	55.666611667	2330.2	16.3	325.7	10	0.8	
T	2018-04-30 09:35:29	-21.231868333	55.666585000	2329.9	18.0	323.4	10	0.8	
T	2018-04-30 09:35:30	-21.231833333	55.666556667	2329.7	17.2	322.6	10	0.8	
T	2018-04-30 09:35:31	-21.231800000	55.666530000	2329.4	15.2	320.7	10	0.8	
T	2018-04-30 09:35:32	-21.231771667	55.666503333	2329.2	14.3	320.0	10	0.8	
T	2018-04-30 09:35:33	-21.231745000	55.666480000	2328.9	13.6	319.7	10	0.8	
T	2018-04-30 09:35:34	-21.231720000	55.666455000	2328.8	13.8	318.1	10	0.8	
T	2018-04-30 09:35:35	-21.231693333	55.666428333	2328.6	14.9	317.3	10	0.8	
T	2018-04-30 09:35:36	-21.231666667	55.666401667	2328.3	14.7	316.9	10	0.8	
T	2018-04-30 09:35:37	-21.231640000	55.666375000	2328.1	14.2	315.3	10	0.8	
T	2018-04-30 09:35:38	-21.231616667	55.666346667	2327.9	13.6	313.1	10	0.8	
T	2018-04-30 09:35:39	-21.231593333	55.666320000	2327.7	13.1	311.8	10	0.8	
T	2018-04-30 09:35:40	-21.231573333	55.666295000	2327.5	11.9	309.1	10	0.8	
T	2018-04-30 09:35:41	-21.231556667	55.666271667	2327.3	9.3	306.5	10	0.8	
T	2018-04-30 09:35:42	-21.231545000	55.666253333	2327.1	8.7	304.4	10	0.8	
T	2018-04-30 09:35:43	-21.231533333	55.666233333	2326.9	8.2	300.7	10	0.8	
T	2018-04-30 09:35:44	-21.231523333	55.666215000	2326.7	8.0	303.5	10	0.8	
T	2018-04-30 09:35:45	-21.231511667	55.666198333	2326.5	7.6	305.4	10	0.8	
T	2018-04-30 09:35:46	-21.231500000	55.666180000	2326.4	8.7	310.6	10	0.8	
T	2018-04-30 09:35:47	-21.231485000	55.666161667	2326.2	9.7	313.4	10	0.8	
T	2018-04-30 09:35:48	-21.231466667	55.666141667	2326.1	11.2	314.7	10	0.8	
T	2018-04-30 09:35:49	-21.231445000	55.666118333	2325.9	12.8	314.1	10	0.8	
T	2018-04-30 09:35:50	-21.231421667	55.666091667	2325.8	14.7	312.3	10	0.8	
T	2018-04-30 09:35:51	-21.231396667	55.666060000	2325.6	16.1	310.1	10	0.8	
T	2018-04-30 09:35:52	-21.231371667	55.666025000	2325.4	16.1	306.6	10	0.8	
T	2018-04-30 09:35:53	-21.231350000	55.665991667	2325.2	15.2	304.7	10	0.8	
T	2018-04-30 09:35:54	-21.231328333	55.665956667	2325.1	14.6	301.8	10	0.8	
T	2018-04-30 09:35:55	-21.231310000	55.665923333	2324.9	14.7	298.6	10	0.8	
T	2018-04-30 09:35:56	-21.231295000	55.665888333	2324.7	14.7	295.5	10	0.8	
T	2018-04-30 09:35:57	-21.231280000	55.665850000	2324.5	16.1	291.0	9	0.9	
T	2018-04-30 09:35:58	-21.231266667	55.665806667	2324.3	17.1	285.4	9	0.9	
T	2018-04-30 09:35:59	-21.231256667	55.665763333	2324.0	16.4	282.3	10	0.8	
T	2018-04-30 09:36:00	-21.231250000	55.665720000	2323.8	16.4	279.5	10	0.8	
T	2018-04-30 09:36:01	-21.231245000	55.665675000	2323.5	16.3	275.2	10	0.8	
T	2018-04-30 09:36:02	-21.231243333	55.665633333	2323.2	15.6	271.4	10	0.8	
T	2018-04-30 09:36:03	-21.231243333	55.665591667	2323.0	14.9	269.2	10	0.8	
T	2018-04-30 09:36:04	-21.231245000	55.665550000	2322.7	15.6	267.9	10	0.8	
T	2018-04-30 09:36:05	-21.231246667	55.665506667	2322.4	16.7	267.3	10	0.8	
T	2018-04-30 09:36:06	-21.231250000	55.665460000	2322.1	17.9	267.4	10	0.8	
T	2018-04-30 09:36:07	-21.231251667	55.665411667	2321.7	18.4	267.6	10	0.8	
T	2018-04-30 09:36:08	-21.231255000	55.665361667	2321.3	18.4	268.5	10	0.8	
T	2018-04-30 09:36:09	-21.231256667	55.665313333	2321.0	18.4	269.2	10	0.8	
T	2018-04-30 09:36:10	-21.231256667	55.665263333	2320.7	18.3	269.9	10	0.8	
T	2018-04-30 09:36:11	-21.231256667	55.665213333	2320.4	18.2	270.1	10	0.8	
T	2018-04-30 09:36:12	-21.231256667	55.665165000	2320.2	18.3	269.8	10	0.8	
T	2018-04-30 09:36:13	-21.231258333	55.665115000	2319.9	18.2	267.9	10	0.8	
T	2018-04-30 09:36:14	-21.231261667	55.665066667	2319.6	18.2	266.9	10	0.8	
T	2018-04-30 09:36:15	-21.231265000	55.665018333	2319.4	17.5	265.9	10	0.8	
T	2018-04-30 09:36:16	-21.231266667	55.664971667	2319.2	16.4	266.9	10	0.8	
T	2018-04-30 09:36:17	-21.231270000	55.664930000	2319.0	15.3	267.7	10	0.8	
T	2018-04-30 09:36:18	-21.231271667	55.664890000	2318.8	13.9	268.1	10	0.8	
T	2018-04-30 09:36:19	-21.231273333	55.664855000	2318.6	12.5	267.4	10	0.8	
T	2018-04-30 09:36:20	-21.231275000	55.664821667	2318.4	12.3	267.5	10	0.8	
T	2018-04-30 09:36:21	-21.231276667	55.664786667	2318.2	13.8	266.7	10	0.8	
T	2018-04-30 09:36:22	-21.231280000	55.664746667	2318.0	15.9	266.4	10	0.8	
T	2018-04-30 09:36:23	-21.231281667	55.664700000	2317.8	18.3	266.5	10	0.8	
T	2018-04-30 09:36:24	-21.231285000	55.664650000	2317.6	18.5	268.6	10	0.8	
T	2018-04-30 09:36:25	-21.231285000	55.664601667	2317.4	17.4	271.9	10	0.8	
T	2018-04-30 09:36:26	-21.231283333	55.664556667	2317.2	16.2	274.5	10	0.8	
T	2018-04-30 09:36:27	-21.231278333	55.664515000	2317.0	15.1	278.2	10	0.8	
T	2018-04-30 09:36:28	-21.231271667	55.664476667	2316.8	14.1	282.3	10	0.8	
T	2018-04-30 09:36:29	-21.231265000	55.664440000	2316.6	13.2	285.1	10	0.8	
T	2018-04-30 09:36:30	-21.231255000	55.664408333	2316.4	11.9	289.3	10	0.8	
T	2018-04-30 09:36:31	-21.231246667	55.664383333	2316.4	8.6	294.1	10	0.8	
T	2018-04-30 09:36:32	-21.231236667	55.664365000	2316.5	6.6	299.5	10	0.8	
T	2018-04-30 09:36:33	-21.231228333	55.664348333	2316.3	7.0	301.6	10	0.8	
T	2018-04-30 09:36:34	-21.231220000	55.664331667	2316.2	7.3	300.1	10	0.8	
T	2018-04-30 09:36:35	-21.231210000	55.664315000	2316.2	7.2	304.3	10	0.8	
T	2018-04-30 09:36:36	-21.231200000	55.664300000	2316.2	7.2	310.8	10	0.8	
T	2018-04-30 09:36:37	-21.231185000	55.664283333	2316.2	8.4	316.3	10	0.8	
T	2018-04-30 09:36:38	-21.231168333	55.664268333	2316.1	9.7	324.8	10	0.8	
T	2018-04-30 09:36:39	-21.231146667	55.664253333	2316.0	9.8	330.4	10	0.8	
T	2018-04-30 09:36:40	-21.231125000	55.664240000	2315.9	9.8	332.8	10	0.8	
T	2018-04-30 09:36:41	-21.231101667	55.664228333	2315.7	11.1	337.3	10	0.8	
T	2018-04-30 09:36:42	-21.231071667	55.664216667	2315.5	13.6	343.5	10	0.8	
T	2018-04-30 09:36:43	-21.231035000	55.664208333	2315.2	16.0	350.8	10	0.8	
T	2018-04-30 09:36:44	-21.230995000	55.664201667	2315.0	16.3	354.2	10	0.8	
T	2018-04-30 09:36:45	-21.230953333	55.664196667	2314.7	16.2	354.2	10	0.8	
T	2018-04-30 09:36:46	-21.230913333	55.664191667	2314.4	16.2	352.8	10	0.8	
T	2018-04-30 09:36:47	-21.230871667	55.664185000	2314.2	16.8	348.6	10	0.8	
T	2018-04-30 09:36:48	-21.230830000	55.664173333	2314.0	17.1	343.8	10	0.8	
T	2018-04-30 09:36:49	-21.230790000	55.664160000	2313.7	16.4	341.2	10	0.8	
T	2018-04-30 09:36:50	-21.230753333	55.664145000	2313.4	15.7	337.8	10	0.8	
T	2018-04-30 09:36:51	-21.230716667	55.664126667	2313.2	15.2	334.1	10	0.8	
T	2018-04-30 09:36:52	-21.230685000	55.664108333	2313.0	13.8	330.9	10	0.8	
T	2018-04-30 09:36:53	-21.230656667	55.664090000	2312.8	13.1	328.7	10	0.8	
T	2018-04-30 09:36:54	-21.230626667	55.664071667	2312.6	13.8	327.8	10	0.8	
T	2018-04-30 09:36:55	-21.230596667	55.664050000	2312.3	15.4	327.1	10	0.8	
T	2018-04-30 09:36:56	-21.230563333	55.664028333	2312.1	16.0	330.4	10	0.8	
T	2018-04-30 09:36:57	-21.230526667	55.664005000	2311.9	16.9	331.1	10	0.8	
T	2018-04-30 09:36:58	-21.230488333	55.663981667	2311.6	17.9	328.9	10	0.8	
T	2018-04-30 09:36:59	-21.230450000	55.663956667	2311.3	18.0	327.1	10	0.8	
T	2018-04-30 09:37:00	-21.230413333	55.663930000	2311.0	17.6	326.5	10	0.8	
T	2018-04-30 09:37:01	-21.230376667	55.663903333	2310.7	17.1	326.8	10	0.8	
T	2018-04-30 09:37:02	-21.230341667	55.663878333	2310.5	16.5	326.8	10	0.8	
T	2018-04-30 09:37:03	-21.230306667	55.663853333	2310.2	16.0	325.5	10	0.8	
T	2018-04-30 09:37:04	-21.230275000	55.663830000	2310.0	15.4	323.4	10	0.8	
T	2018-04-30 09:37:05	-21.230245000	55.663803333	2309.7	15.3	322.0	10	0.8	
T	2018-04-30 09:37:06	-21.230213333	55.663776667	2309.5	16.5	319.9	10	0.8	
T	2018-04-30 09:37:07	-21.230181667	55.663746667	2309.2	16.4	316.9	10	0.8	
